AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
pelagic_detritus,1.35,-0.000729034,0.000886401,0.999270966,0.000886401,1279.817402,247.9461817,1280.736781,248.0074371
benthic_detritus,1.35,0.000321643,0.001118527,1.000321643,0.001118527,562.1827718,72.16048783,562.0125949,72.21826325
NO3,1.4,0,0,0,0,0,0,0,0
pelagic_NH4,1.4,-0.003256863,0.002128333,0.996743137,0.002128333,3280.793874,480.7982797,3291.276177,480.7234576
benthic_NH4,1.4,0.005002403,0.003385445,1.005002403,0.003385445,1983.256731,419.7333804,1973.755627,419.4168497
phytoplankton,1.4,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.4,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.4,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.4,-0.000231689,0.000808532,0.999768311,0.000808532,1442.553775,586.3438358,1442.871025,586.4360943
micro_zooplankton,1.4,-0.00045729,0.000816098,0.99954271,0.000816098,1399.179505,803.6872583,1399.708761,803.840665
meso_zooplankton,1.4,-0.001200329,0.001533516,0.998799671,0.001533516,5140.388224,805.2951612,5145.935328,803.2003794
macro_zooplankton,1.4,-0.034306871,0.031834003,0.965693129,0.031834003,54.10501441,17.76721003,56.12382074,18.59171186
eupahusiids,1.4,-0.008026664,0.011021713,0.991973336,0.011021713,22.94478928,14.08694734,23.0865655,14.09379831
gelatinous_zoop,1.4,-0.030679257,0.028342473,0.969320743,0.028342473,235.1897896,123.1839428,241.7960124,123.9773978
large_jellyfish,1.4,0.345586856,0.040145758,1.345586856,0.040145758,208.9755716,91.28838345,154.5383302,66.01635227
gulf_menhaden,1.4,-0.02887212,0.025603405,0.97112788,0.025603405,690.093677,361.0991163,706.4577296,361.1212632
forage_fish,1.4,-0.072766078,0.051611465,0.927233922,0.051611465,85.17301044,44.11630288,92.09096738,47.23935341
pelagic_fish_planktivore,1.4,-0.036658465,0.025579055,0.963341535,0.025579055,248.2621993,75.27190686,257.479067,77.47823715
demersal_fish_piscivore,1.4,-0.025577741,0.019334721,0.974422259,0.019334721,8.451629221,2.691607936,8.673111889,2.748601651
demersal_fish_benthivore,1.4,-0.035286408,0.026119544,0.964713592,0.026119544,140.9846638,38.23818326,146.2283101,39.73715399
pelagic_fish_apex_predator,1.4,-0.032193562,0.01836244,0.967806438,0.01836244,3.6985486,1.457676153,3.815147456,1.483397213
pelagic_fish_piscivore,1.4,-0.045367436,0.027179296,0.954632564,0.027179296,24.94722808,7.776696352,26.09034044,7.925384366
cepahlopods,1.4,-0.111652367,0.054626943,0.888347633,0.054626943,23.94633855,8.723372719,26.86065739,9.368870188
benthos_epifauna,1.4,-0.005685072,0.006249279,0.994314928,0.006249279,115.818946,39.99672522,116.4295319,40.05264447
benthos_filter_feeders,1.4,-0.001053016,0.002481043,0.998946984,0.002481043,391.6985804,182.4514603,392.2103859,183.1136223
benthos_infauna,1.4,-0.002229182,0.003821117,0.997770818,0.003821117,105.6438874,46.99076694,105.9374784,47.59256127
seabirds,1.4,-0.041717002,0.027985255,0.958282998,0.027985255,0.063136828,0.030175085,0.065782148,0.031180238
turtle,1.4,0.00571981,0.09415017,1.00571981,0.09415017,0.007583298,0.004882426,0.007411844,0.004272574
odontocetes,1.4,-0.074159318,0.039130659,0.925840682,0.039130659,0.473579162,0.278648754,0.513426597,0.305648213
baleen_whales,1.4,-0.179108192,0.135552594,0.820891808,0.135552594,0.000121775,7.84E-05,0.000147937,8.85E-05
fish_eggs,1.4,-0.034478179,0.020849728,0.965521821,0.020849728,5.792876592,1.532354681,5.989398591,1.531216769
detritus_offal,1.4,-0.029485228,0.023922807,0.970514772,0.023922807,0.802520129,0.733489661,0.82187267,0.743135754
fisheries,1.4,-0.029485228,0.023922807,0.970514772,0.023922807,3.720034464,2.551933406,3.810652448,2.578020199
pelagic_detritus,1.4,-0.000832013,0.001012596,0.999167987,0.001012596,1279.687543,247.9379767,1280.736781,248.0074371
benthic_detritus,1.4,0.000367749,0.001271313,1.000367749,0.001271313,562.207144,72.15247785,562.0125949,72.21826325
NO3,1.45,0,0,0,0,0,0,0,0
pelagic_NH4,1.45,-0.003634963,0.002388887,0.996365037,0.002388887,3279.578211,480.8221776,3291.276177,480.7234576
benthic_NH4,1.45,0.005575981,0.003796799,1.005575981,0.003796799,1984.347383,419.7825155,1973.755627,419.4168497
phytoplankton,1.45,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.45,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.45,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.45,-0.000260458,0.000909124,0.999739542,0.000909124,1442.514362,586.3324475,1442.871025,586.4360943
micro_zooplankton,1.45,-0.00051436,0.00091799,0.99948564,0.00091799,1399.113439,803.6681666,1399.708761,803.840665
meso_zooplankton,1.45,-0.001350257,0.001725068,0.998649743,0.001725068,5139.695372,805.5589705,5145.935328,803.2003794
macro_zooplankton,1.45,-0.038570108,0.035811107,0.961429892,0.035811107,53.85400034,17.68165484,56.12382074,18.59171186
eupahusiids,1.45,-0.009028856,0.012398065,0.990971144,0.012398065,22.92708847,14.08625051,23.0865655,14.09379831
gelatinous_zoop,1.45,-0.03447562,0.031873892,0.96552438,0.031873892,234.3716386,123.109049,241.7960124,123.9773978
large_jellyfish,1.45,0.385764509,0.046290181,1.385764509,0.046290181,215.3837254,94.41985325,154.5383302,66.01635227
gulf_menhaden,1.45,-0.032477152,0.028800661,0.967522848,0.028800661,688.0505998,361.1203089,706.4577296,361.1212632
forage_fish,1.45,-0.081717675,0.058060898,0.918282325,0.058060898,84.31767194,43.78364858,92.09096738,47.23935341
pelagic_fish_planktivore,1.45,-0.040297149,0.028503019,0.959702851,0.028503019,247.3235626,75.02684517,257.479067,77.47823715
demersal_fish_piscivore,1.45,-0.028650538,0.02173747,0.971349462,0.02173747,8.42499708,2.685556788,8.673111889,2.748601651
demersal_fish_benthivore,1.45,-0.039557256,0.029361519,0.960442744,0.029361519,140.3487215,38.0884353,146.2283101,39.73715399
pelagic_fish_apex_predator,1.45,-0.035456634,0.020390341,0.964543366,0.020390341,3.686746024,1.455376231,3.815147456,1.483397213
pelagic_fish_piscivore,1.45,-0.050216804,0.030475378,0.949783196,0.030475378,24.82495248,7.766089504,26.09034044,7.925384366
cepahlopods,1.45,-0.119227639,0.058021301,0.880772361,0.058021301,23.7377713,8.661781743,26.86065739,9.368870188
benthos_epifauna,1.45,-0.006391769,0.007028903,0.993608231,0.007028903,115.7430526,39.99054519,116.4295319,40.05264447
benthos_filter_feeders,1.45,-0.001184484,0.002790744,0.998815516,0.002790744,391.6346726,182.3705554,392.2103859,183.1136223
benthos_infauna,1.45,-0.002507641,0.004298233,0.997492359,0.004298233,105.6072166,46.91714059,105.9374784,47.59256127
seabirds,1.45,-0.046748538,0.03146927,0.953251462,0.03146927,0.06281735,0.030063052,0.065782148,0.031180238
turtle,1.45,0.011117597,0.101451002,1.011117597,0.101451002,0.007630796,0.00496079,0.007411844,0.004272574
odontocetes,1.45,-0.080024306,0.042343754,0.919975694,0.042343754,0.470427294,0.276626415,0.513426597,0.305648213
baleen_whales,1.45,-0.18614214,0.138363398,0.81385786,0.138363398,0.000120655,7.79E-05,0.000147937,8.85E-05
fish_eggs,1.45,-0.038513675,0.023434059,0.961486325,0.023434059,5.769925603,1.533457823,5.989398591,1.531216769
detritus_offal,1.45,-0.033148054,0.026897822,0.966851946,0.026897822,0.800112271,0.732312811,0.82187267,0.743135754
fisheries,1.45,-0.033148054,0.026897822,0.966851946,0.026897822,3.708762802,2.548808374,3.810652448,2.578020199
pelagic_detritus,1.45,-0.000934732,0.001138653,0.999065268,0.001138653,1279.55802,247.9299389,1280.736781,248.0074371
benthic_detritus,1.45,0.000413811,0.001423579,1.000413811,0.001423579,562.2314769,72.14444113,562.0125949,72.21826325
NO3,1.5,0,0,0,0,0,0,0,0
pelagic_NH4,1.5,-0.00401132,0.002649084,0.99598868,0.002649084,3278.368117,480.8470659,3291.276177,480.7234576
benthic_NH4,1.5,0.00614672,0.004207906,1.00614672,0.004207906,1985.432773,419.8334074,1973.755627,419.4168497
phytoplankton,1.5,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.5,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.5,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.5,-0.000289206,0.001009629,0.999710794,0.001009629,1442.474975,586.321093,1442.871025,586.4360943
micro_zooplankton,1.5,-0.000571421,0.001019864,0.999428579,0.001019864,1399.047382,803.6490959,1399.708761,803.840665
meso_zooplankton,1.5,-0.001500166,0.001916585,0.998499834,0.001916585,5139.002609,805.8231876,5145.935328,803.2003794
macro_zooplankton,1.5,-0.042831168,0.03978684,0.957168832,0.03978684,53.60310853,17.60016882,56.12382074,18.59171186
eupahusiids,1.5,-0.01003088,0.013774115,0.98996912,0.013774115,22.90939005,14.08558624,23.0865655,14.09379831
gelatinous_zoop,1.5,-0.038262304,0.035404647,0.961737696,0.035404647,233.5554595,123.0395691,241.7960124,123.9773978
large_jellyfish,1.5,0.425747588,0.052463003,1.425747588,0.052463003,221.767099,97.55040524,154.5383302,66.01635227
gulf_menhaden,1.5,-0.036081303,0.031997216,0.963918697,0.031997216,686.0080599,361.1468116,706.4577296,361.1212632
forage_fish,1.5,-0.09064778,0.064494097,0.90935222,0.064494097,83.46325869,43.46465554,92.09096738,47.23935341
pelagic_fish_planktivore,1.5,-0.043883396,0.031436742,0.956116604,0.031436742,246.3978092,74.79314269,257.479067,77.47823715
demersal_fish_piscivore,1.5,-0.031712686,0.024137548,0.968287314,0.024137548,8.398457797,2.679719726,8.673111889,2.748601651
demersal_fish_benthivore,1.5,-0.043814702,0.032597335,0.956185298,0.032597335,139.7146666,37.94703702,146.2283101,39.73715399
pelagic_fish_apex_predator,1.5,-0.038678433,0.022410282,0.961321567,0.022410282,3.675097729,1.453165071,3.815147456,1.483397213
pelagic_fish_piscivore,1.5,-0.055025411,0.033771236,0.944974589,0.033771236,24.70373727,7.756805258,26.09034044,7.925384366
cepahlopods,1.5,-0.126542443,0.061396221,0.873457557,0.061396221,23.53638719,8.603570101,26.86065739,9.368870188
benthos_epifauna,1.5,-0.007098012,0.007808227,0.992901988,0.007808227,115.6672096,39.98453923,116.4295319,40.05264447
benthos_filter_feeders,1.5,-0.001315947,0.003100349,0.998684053,0.003100349,391.5707709,182.2900702,392.2103859,183.1136223
benthos_infauna,1.5,-0.002786083,0.004775228,0.997213917,0.004775228,105.5705506,46.84387795,105.9374784,47.59256127
seabirds,1.5,-0.051763986,0.034948304,0.948236014,0.034948304,0.062498757,0.02995338,0.065782148,0.031180238
turtle,1.5,0.016682446,0.108684676,1.016682446,0.108684676,0.007679286,0.005040067,0.007411844,0.004272574
odontocetes,1.5,-0.085733977,0.045509598,0.914266023,0.045509598,0.467366105,0.274708162,0.513426597,0.305648213
baleen_whales,1.5,-0.192766345,0.140721113,0.807233655,0.140721113,0.00011959,7.73E-05,0.000147937,8.85E-05
fish_eggs,1.5,-0.042530479,0.026014073,0.957469521,0.026014073,5.74708306,1.534686121,5.989398591,1.531216769
detritus_offal,1.5,-0.036806505,0.02986991,0.963193495,0.02986991,0.797706952,0.731142442,0.82187267,0.743135754
fisheries,1.5,-0.036806505,0.02986991,0.963193495,0.02986991,3.697503104,2.545713973,3.810652448,2.578020199
pelagic_detritus,1.5,-0.001037183,0.001264576,0.998962817,0.001264576,1279.428837,247.9220282,1280.736781,248.0074371
benthic_detritus,1.5,0.000459744,0.001575322,1.000459744,0.001575322,562.2557384,72.13649901,562.0125949,72.21826325
NO3,1.55,0,0,0,0,0,0,0,0
pelagic_NH4,1.55,-0.004386615,0.00290918,0.995613385,0.00290918,3277.161547,480.8740844,3291.276177,480.7234576
benthic_NH4,1.55,0.006715658,0.004618819,1.006715658,0.004618819,1986.514662,419.8851645,1973.755627,419.4168497
phytoplankton,1.55,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.55,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.55,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.55,-0.000317925,0.001110092,0.999682075,0.001110092,1442.435623,586.3097687,1442.871025,586.4360943
micro_zooplankton,1.55,-0.000628471,0.001121726,0.999371529,0.001121726,1398.981335,803.6300395,1399.708761,803.840665
meso_zooplankton,1.55,-0.001650056,0.002108071,0.998349944,0.002108071,5138.309933,806.0878243,5145.935328,803.2003794
macro_zooplankton,1.55,-0.047090497,0.043761479,0.952909503,0.043761479,53.35231441,17.5228019,56.12382074,18.59171186
eupahusiids,1.55,-0.01103268,0.015149897,0.98896732,0.015149897,22.89169609,14.08495719,23.0865655,14.09379831
gelatinous_zoop,1.55,-0.04204088,0.03893433,0.95795912,0.03893433,232.7409,122.9755516,241.7960124,123.9773978
large_jellyfish,1.55,0.465597111,0.058702329,1.465597111,0.058702329,228.1335191,100.6816726,154.5383302,66.01635227
gulf_menhaden,1.55,-0.039684574,0.035193074,0.960315426,0.035193074,683.9660566,361.1786182,706.4577296,361.1212632
forage_fish,1.55,-0.099563762,0.070919923,0.900436238,0.070919923,82.60956145,43.15977067,92.09096738,47.23935341
pelagic_fish_planktivore,1.55,-0.047431015,0.034380266,0.952568985,0.034380266,245.4811661,74.56796063,257.479067,77.47823715
demersal_fish_piscivore,1.55,-0.034767236,0.026535468,0.965232764,0.026535468,8.371986431,2.674098294,8.673111889,2.748601651
demersal_fish_benthivore,1.55,-0.048061354,0.035827747,0.951938646,0.035827747,139.0821024,37.81388375,146.2283101,39.73715399
pelagic_fish_apex_predator,1.55,-0.041873464,0.024422943,0.958126536,0.024422943,3.663540215,1.451002164,3.815147456,1.483397213
pelagic_fish_piscivore,1.55,-0.059808418,0.037073431,0.940191582,0.037073431,24.58316178,7.748677617,26.09034044,7.925384366
cepahlopods,1.55,-0.133701261,0.064871636,0.866298739,0.064871636,23.33881687,8.547691778,26.86065739,9.368870188
benthos_epifauna,1.55,-0.00780385,0.008587271,0.99219615,0.008587271,115.5914103,39.97870293,116.4295319,40.05264447
benthos_filter_feeders,1.55,-0.001447395,0.003409871,0.998552605,0.003409871,391.5068795,182.2100081,392.2103859,183.1136223
benthos_infauna,1.55,-0.003064491,0.005252107,0.996935509,0.005252107,105.5338902,46.77097805,105.9374784,47.59256127
seabirds,1.55,-0.056768126,0.038424079,0.943231874,0.038424079,0.062180846,0.029846149,0.065782148,0.031180238
turtle,1.55,0.022338734,0.116016886,1.022338734,0.116016886,0.007728341,0.00512039,0.007411844,0.004272574
odontocetes,1.55,-0.091347545,0.048706953,0.908652455,0.048706953,0.464357473,0.272837133,0.513426597,0.305648213
baleen_whales,1.55,-0.199141075,0.1428266,0.800858925,0.1428266,0.000118577,7.68E-05,0.000147937,8.85E-05
fish_eggs,1.55,-0.046533272,0.028591122,0.953466728,0.028591122,5.7243191,1.536026027,5.989398591,1.531216769
detritus_offal,1.55,-0.040461224,0.032839051,0.959538776,0.032839051,0.79530349,0.729978334,0.82187267,0.743135754
fisheries,1.55,-0.040461224,0.032839051,0.959538776,0.032839051,3.686252342,2.542649258,3.810652448,2.578020199
pelagic_detritus,1.55,-0.001139444,0.001390452,0.998860556,0.001390452,1279.299897,247.9142679,1280.736781,248.0074371
benthic_detritus,1.55,0.000505626,0.001726626,1.000505626,0.001726626,562.2799771,72.12868732,562.0125949,72.21826325
NO3,1.6,0,0,0,0,0,0,0,0
pelagic_NH4,1.6,-0.004760632,0.003169277,0.995239368,0.003169277,3275.959113,480.9024041,3291.276177,480.7234576
benthic_NH4,1.6,0.007282472,0.005029202,1.007282472,0.005029202,1987.592641,419.9387329,1973.755627,419.4168497
phytoplankton,1.6,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.6,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.6,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.6,-0.000346621,0.001210508,0.999653379,0.001210508,1442.396291,586.2984502,1442.871025,586.4360943
micro_zooplankton,1.6,-0.000685508,0.001223576,0.999314492,0.001223576,1398.9153,803.6109952,1399.708761,803.840665
meso_zooplankton,1.6,-0.001799927,0.002299532,0.998200073,0.002299532,5137.61734,806.3528893,5145.935328,803.2003794
macro_zooplankton,1.6,-0.051347985,0.047735237,0.948652015,0.047735237,53.10162652,17.44961206,56.12382074,18.59171186
eupahusiids,1.6,-0.012034272,0.016525393,0.987965728,0.016525393,22.87400644,14.08436333,23.0865655,14.09379831
gelatinous_zoop,1.6,-0.045812339,0.042462712,0.954187661,0.042462712,231.9277835,122.916907,241.7960124,123.9773978
large_jellyfish,1.6,0.505310474,0.064996025,1.505310474,0.064996025,234.4816728,103.8142008,154.5383302,66.01635227
gulf_menhaden,1.6,-0.043286964,0.038388234,0.956713036,0.038388234,681.9245899,361.2157214,706.4577296,361.1212632
forage_fish,1.6,-0.108469071,0.077347849,0.891530929,0.077347849,81.75661938,42.86939645,92.09096738,47.23935341
pelagic_fish_planktivore,1.6,-0.050933627,0.037301642,0.949066373,0.037301642,244.5746804,74.35000736,257.479067,77.47823715
demersal_fish_piscivore,1.6,-0.037812934,0.028931537,0.962187066,0.028931537,8.345597048,2.668708604,8.673111889,2.748601651
demersal_fish_benthivore,1.6,-0.052295919,0.039054209,0.947704081,0.039054209,138.4512436,37.68918093,146.2283101,39.73715399
pelagic_fish_apex_predator,1.6,-0.04503446,0.026403203,0.95496554,0.026403203,3.652112778,1.448928555,3.815147456,1.483397213
pelagic_fish_piscivore,1.6,-0.064567052,0.040383953,0.935432948,0.040383953,24.46316427,7.741634935,26.09034044,7.925384366
cepahlopods,1.6,-0.140697266,0.068392589,0.859302734,0.068392589,23.14534585,8.494221409,26.86065739,9.368870188
benthos_epifauna,1.6,-0.008509237,0.009366065,0.991490763,0.009366065,115.5156609,39.97303982,116.4295319,40.05264447
benthos_filter_feeders,1.6,-0.001578821,0.003719316,0.998421179,0.003719316,391.4430021,182.1303796,392.2103859,183.1136223
benthos_infauna,1.6,-0.003342846,0.005728872,0.996657154,0.005728872,105.4972361,46.69844057,105.9374784,47.59256127
seabirds,1.6,-0.061759527,0.041897908,0.938240473,0.041897908,0.061863819,0.029741654,0.065782148,0.031180238
turtle,1.6,0.028075264,0.123408606,1.028075264,0.123408606,0.007778015,0.00520194,0.007411844,0.004272574
odontocetes,1.6,-0.096852382,0.051866728,0.903147618,0.051866728,0.461418206,0.27103398,0.513426597,0.305648213
baleen_whales,1.6,-0.205227438,0.144717872,0.794772562,0.144717872,0.000117627,7.63E-05,0.000147937,8.85E-05
fish_eggs,1.6,-0.050521658,0.031166217,0.949478342,0.031166217,5.701639912,1.537492391,5.989398591,1.531216769
detritus_offal,1.6,-0.044108969,0.035802767,0.955891031,0.035802767,0.792902964,0.728819897,0.82187267,0.743135754
fisheries,1.6,-0.044108969,0.035802767,0.955891031,0.035802767,3.675015484,2.539614159,3.810652448,2.578020199
pelagic_detritus,1.6,-0.001241511,0.001516238,0.998758489,0.001516238,1279.171198,247.9065952,1280.736781,248.0074371
benthic_detritus,1.6,0.000551451,0.001877466,1.000551451,0.001877466,562.3041821,72.12094405,562.0125949,72.21826325
NO3,1.65,0,0,0,0,0,0,0,0
pelagic_NH4,1.65,-0.005133285,0.003429331,0.994866715,0.003429331,3274.761139,480.932435,3291.276177,480.7234576
benthic_NH4,1.65,0.007847315,0.005439748,1.007847315,0.005439748,1988.666991,419.9942763,1973.755627,419.4168497
phytoplankton,1.65,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.65,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.65,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.65,-0.000375316,0.001310859,0.999624684,0.001310859,1442.356957,586.2871586,1442.871025,586.4360943
micro_zooplankton,1.65,-0.000742535,0.001325415,0.999257465,0.001325415,1398.849267,803.5919594,1399.708761,803.840665
meso_zooplankton,1.65,-0.001949785,0.002490967,0.998050215,0.002490967,5136.924809,806.618387,5145.935328,803.2003794
macro_zooplankton,1.65,-0.055603816,0.051708046,0.944396184,0.051708046,52.85103598,17.38065746,56.12382074,18.59171186
eupahusiids,1.65,-0.013035762,0.017900582,0.986964238,0.017900582,22.85631831,14.08380279,23.0865655,14.09379831
gelatinous_zoop,1.65,-0.049575411,0.045988896,0.950424589,0.045988896,231.1162732,122.8635215,241.7960124,123.9773978
large_jellyfish,1.65,0.544877762,0.071303489,1.544877762,0.071303489,240.8120637,106.9494999,154.5383302,66.01635227
gulf_menhaden,1.65,-0.046888476,0.041582696,0.953111524,0.041582696,679.8836581,361.2581154,706.4577296,361.1212632
forage_fish,1.65,-0.117363102,0.083777242,0.882636898,0.083777242,80.90454821,42.5938611,92.09096738,47.23935341
pelagic_fish_planktivore,1.65,-0.054398886,0.040228014,0.945601114,0.040228014,243.6773408,74.14196397,257.479067,77.47823715
demersal_fish_piscivore,1.65,-0.040850123,0.031325414,0.959149877,0.031325414,8.319283426,2.663533621,8.673111889,2.748601651
demersal_fish_benthivore,1.65,-0.056517796,0.042276427,0.943482204,0.042276427,137.822045,37.57268479,146.2283101,39.73715399
pelagic_fish_apex_predator,1.65,-0.048170021,0.028392725,0.951829979,0.028392725,3.640797198,1.447004896,3.815147456,1.483397213
pelagic_fish_piscivore,1.65,-0.0692994,0.043700001,0.9307006,0.043700001,24.34382558,7.735815447,26.09034044,7.925384366
cepahlopods,1.65,-0.14753073,0.071959735,0.85246927,0.071959735,22.95622354,8.444044536,26.86065739,9.368870188
benthos_epifauna,1.65,-0.0092142,0.0101446,0.9907858,0.0101446,115.4399573,39.96754763,116.4295319,40.05264447
benthos_filter_feeders,1.65,-0.00171024,0.004028675,0.99828976,0.004028675,391.3791305,182.0511655,392.2103859,183.1136223
benthos_infauna,1.65,-0.003621175,0.006205519,0.996378825,0.006205519,105.4605859,46.62626627,105.9374784,47.59256127
seabirds,1.65,-0.066739304,0.045370346,0.933260696,0.045370346,0.061547485,0.029639631,0.065782148,0.031180238
turtle,1.65,0.033900377,0.130740678,1.033900377,0.130740678,0.007828212,0.005284446,0.007411844,0.004272574
odontocetes,1.65,-0.102258091,0.055039632,0.897741909,0.055039632,0.458537583,0.269293553,0.513426597,0.305648213
baleen_whales,1.65,-0.211047969,0.14644023,0.788952031,0.14644023,0.000116749,7.59E-05,0.000147937,8.85E-05
fish_eggs,1.65,-0.054496057,0.033740289,0.945503943,0.033740289,5.679041238,1.539078561,5.989398591,1.531216769
detritus_offal,1.65,-0.047747293,0.038757827,0.952252707,0.038757827,0.790507065,0.727667336,0.82187267,0.743135754
fisheries,1.65,-0.047747293,0.038757827,0.952252707,0.038757827,3.663795143,2.536602086,3.810652448,2.578020199
pelagic_detritus,1.65,-0.001343378,0.001641908,0.998656622,0.001641908,1279.042751,247.8990406,1280.736781,248.0074371
benthic_detritus,1.65,0.000597081,0.002027994,1.000597081,0.002027994,562.3282789,72.11329541,562.0125949,72.21826325
NO3,1.7,0,0,0,0,0,0,0,0
pelagic_NH4,1.7,-0.005504978,0.003689102,0.994495022,0.003689102,3273.566181,480.9630863,3291.276177,480.7234576
benthic_NH4,1.7,0.008410866,0.005850372,1.008410866,0.005850372,1989.738847,420.0509324,1973.755627,419.4168497
phytoplankton,1.7,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.7,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.7,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.7,-0.000404001,0.00141116,0.999595999,0.00141116,1442.317635,586.2759018,1442.871025,586.4360943
micro_zooplankton,1.7,-0.000799556,0.001427243,0.999200444,0.001427243,1398.783239,803.5729387,1399.708761,803.840665
meso_zooplankton,1.7,-0.002099626,0.002682372,0.997900374,0.002682372,5136.232353,806.8843097,5145.935328,803.2003794
macro_zooplankton,1.7,-0.059858105,0.055679829,0.940141895,0.055679829,52.60053505,17.31597282,56.12382074,18.59171186
eupahusiids,1.7,-0.014037115,0.019275482,0.985962885,0.019275482,22.83863112,14.08326998,23.0865655,14.09379831
gelatinous_zoop,1.7,-0.053329502,0.049510968,0.946670498,0.049510968,230.3064515,122.815537,241.7960124,123.9773978
large_jellyfish,1.7,0.584335928,0.077648259,1.584335928,0.077648259,247.1281189,110.0831956,154.5383302,66.01635227
gulf_menhaden,1.7,-0.050489108,0.044776461,0.949510892,0.044776461,677.8432624,361.305796,706.4577296,361.1212632
forage_fish,1.7,-0.126246224,0.090206825,0.873753776,0.090206825,80.05336045,42.33349049,92.09096738,47.23935341
pelagic_fish_planktivore,1.7,-0.057838534,0.043158047,0.942161466,0.043158047,242.7865254,73.94406858,257.479067,77.47823715
demersal_fish_piscivore,1.7,-0.043878924,0.033715387,0.956121076,0.033715387,8.293045416,2.658571954,8.673111889,2.748601651
demersal_fish_benthivore,1.7,-0.060726149,0.045491603,0.939273851,0.045491603,137.1947293,37.46455245,146.2283101,39.73715399
pelagic_fish_apex_predator,1.7,-0.051285447,0.030385143,0.948714553,0.030385143,3.629558384,1.445158452,3.815147456,1.483397213
pelagic_fish_piscivore,1.7,-0.074010548,0.047014379,0.925989452,0.047014379,24.22500597,7.731135514,26.09034044,7.925384366
cepahlopods,1.7,-0.154252642,0.075570861,0.845747358,0.075570861,22.77018363,8.397645976,26.86065739,9.368870188
benthos_epifauna,1.7,-0.009918739,0.01092287,0.990081261,0.01092287,115.3642994,39.96222556,116.4295319,40.05264447
benthos_filter_feeders,1.7,-0.001841651,0.004337952,0.998158349,0.004337952,391.3152658,181.9723678,392.2103859,183.1136223
benthos_infauna,1.7,-0.003899476,0.006682051,0.996100524,0.006682051,105.4239401,46.55445781,105.9374784,47.59256127
seabirds,1.7,-0.071709006,0.048839357,0.928290994,0.048839357,0.06123175,0.029540042,0.065782148,0.031180238
turtle,1.7,0.039794607,0.138005636,1.039794607,0.138005636,0.007878768,0.0053677,0.007411844,0.004272574
odontocetes,1.7,-0.107596652,0.058234265,0.892403348,0.058234265,0.455693407,0.267594596,0.513426597,0.305648213
baleen_whales,1.7,-0.216735287,0.148243276,0.783264713,0.148243276,0.000115891,7.55E-05,0.000147937,8.85E-05
fish_eggs,1.7,-0.058458507,0.036309895,0.941541493,0.036309895,5.656511806,1.540782924,5.989398591,1.531216769
detritus_offal,1.7,-0.051376211,0.041708194,0.948623789,0.041708194,0.788116117,0.726521995,0.82187267,0.743135754
fisheries,1.7,-0.051376211,0.041708194,0.948623789,0.041708194,3.652597639,2.533618806,3.810652448,2.578020199
pelagic_detritus,1.7,-0.001445045,0.001767445,0.998554955,0.001767445,1278.914552,247.8915744,1280.736781,248.0074371
benthic_detritus,1.7,0.000642581,0.002178269,1.000642581,0.002178269,562.3523038,72.1057345,562.0125949,72.21826325
NO3,1.75,0,0,0,0,0,0,0,0
pelagic_NH4,1.75,-0.005875828,0.003948942,0.994124172,0.003948942,3272.373926,480.9949015,3291.276177,480.7234576
benthic_NH4,1.75,0.008973015,0.006260758,1.008973015,0.006260758,1990.808008,420.1086561,1973.755627,419.4168497
phytoplankton,1.75,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.75,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
