AggGroup,scale_factor,FractionalChange_mean,FractionalChange_std,RatioChange_mean ,RatioChange_std,Production_scenario_mean ,Production_scenario_std  ,Production_base_mean ,Production_base_std
benthic_detritus,1.35,-0.000319356,0.000521955,0.999680644,0.000521955,561.833042,72.19482663,562.0125949,72.21826325
NO3,1.4,0,0,0,0,0,0,0,0
pelagic_NH4,1.4,0.002498172,0.001767653,1.002498172,0.001767653,3299.26193,480.3072121,3291.276177,480.7234576
benthic_NH4,1.4,-0.003324733,0.002171544,0.996675267,0.002171544,1967.393802,419.0147905,1973.755627,419.4168497
phytoplankton,1.4,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.4,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.4,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.4,-0.001082573,0.000800531,0.998917427,0.000800531,1441.462589,586.2291181,1442.871025,586.4360943
micro_zooplankton,1.4,-0.000415629,0.000494487,0.999584371,0.000494487,1399.251864,803.7358795,1399.708761,803.840665
meso_zooplankton,1.4,-0.000304762,0.000222956,0.999695238,0.000222956,5144.426925,803.2622792,5145.935328,803.2003794
macro_zooplankton,1.4,-0.02744359,0.022261757,0.97255641,0.022261757,54.48750671,17.7839765,56.12382074,18.59171186
eupahusiids,1.4,-0.005837236,0.008507373,0.994162764,0.008507373,22.98681028,14.09084273,23.0865655,14.09379831
gelatinous_zoop,1.4,-0.018051904,0.019076076,0.981948096,0.019076076,237.8906407,123.4429637,241.7960124,123.9773978
large_jellyfish,1.4,-0.042459013,0.030414988,0.957540987,0.030414988,147.9024164,63.47268853,154.5383302,66.01635227
gulf_menhaden,1.4,-0.0178527,0.016067247,0.9821473,0.016067247,696.3033203,361.5169122,706.4577296,361.1212632
forage_fish,1.4,0.398278014,0.001008685,1.398278014,0.001008685,128.7669475,66.03701476,92.09096738,47.23935341
pelagic_fish_planktivore,1.4,-0.021439458,0.017753286,0.978560542,0.017753286,251.9330838,75.67581538,257.479067,77.47823715
demersal_fish_piscivore,1.4,-0.031072746,0.020254445,0.968927254,0.020254445,8.394364009,2.63920126,8.673111889,2.748601651
demersal_fish_benthivore,1.4,-0.030366621,0.017474949,0.969633379,0.017474949,141.6904982,38.31305736,146.2283101,39.73715399
pelagic_fish_apex_predator,1.4,-0.015644441,0.022613653,0.984355559,0.022613653,3.74306242,1.421307807,3.815147456,1.483397213
pelagic_fish_piscivore,1.4,0.034711239,0.039054273,1.034711239,0.039054273,26.90649193,7.869694804,26.09034044,7.925384366
cepahlopods,1.4,-0.037967082,0.025737362,0.962032918,0.025737362,25.79214505,8.859603953,26.86065739,9.368870188
benthos_epifauna,1.4,-0.008370899,0.005272749,0.991629101,0.005272749,115.4976247,39.8425819,116.4295319,40.05264447
benthos_filter_feeders,1.4,-0.000973786,0.000896953,0.999026214,0.000896953,391.8641391,183.0558682,392.2103859,183.1136223
benthos_infauna,1.4,-0.002801293,0.001843954,0.997198707,0.001843954,105.6381956,47.47062992,105.9374784,47.59256127
seabirds,1.4,0.068549986,0.071755016,1.068549986,0.071755016,0.070520915,0.035110593,0.065782148,0.031180238
turtle,1.4,-0.021523512,0.018515808,0.978476488,0.018515808,0.007257978,0.004181842,0.007411844,0.004272574
odontocetes,1.4,-0.019621174,0.021490686,0.980378826,0.021490686,0.501296023,0.295061902,0.513426597,0.305648213
baleen_whales,1.4,-0.00957642,0.023748117,0.99042358,0.023748117,0.000146177,8.71E-05,0.000147937,8.85E-05
fish_eggs,1.4,-0.006535752,0.006060468,0.993464248,0.006060468,5.949944094,1.526782363,5.989398591,1.531216769
detritus_offal,1.4,-0.018901748,0.015434412,0.981098252,0.015434412,0.809071425,0.737612208,0.82187267,0.743135754
fisheries,1.4,-0.018901748,0.015434412,0.981098252,0.015434412,3.751734117,2.564478913,3.810652448,2.578020199
pelagic_detritus,1.4,-0.000698303,0.000689015,0.999301697,0.000689015,1279.839615,247.8317886,1280.736781,248.0074371
benthic_detritus,1.4,-0.000364901,0.00059643,0.999635099,0.00059643,561.8074346,72.19157191,562.0125949,72.21826325
NO3,1.45,0,0,0,0,0,0,0,0
pelagic_NH4,1.45,0.002809819,0.001988155,1.002809819,0.001988155,3300.25815,480.2594756,3291.276177,480.7234576
benthic_NH4,1.45,-0.003739497,0.002442362,0.996260503,0.002442362,1966.600144,418.9671847,1973.755627,419.4168497
phytoplankton,1.45,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.45,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.45,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.45,-0.001217767,0.000900466,0.998782233,0.000900466,1441.286697,586.2033646,1442.871025,586.4360943
micro_zooplankton,1.45,-0.000467534,0.00055622,0.999532466,0.00055622,1399.194802,803.7228056,1399.708761,803.840665
meso_zooplankton,1.45,-0.000342825,0.000250792,0.999657175,0.000250792,5144.238533,803.2701195,5145.935328,803.2003794
macro_zooplankton,1.45,-0.030869752,0.02504195,0.969130248,0.02504195,54.28320796,17.69323732,56.12382074,18.59171186
eupahusiids,1.45,-0.006566559,0.009570236,0.993433441,0.009570236,22.97434674,14.09053583,23.0865655,14.09379831
gelatinous_zoop,1.45,-0.020306865,0.021459318,0.979693135,0.021459318,237.4027875,123.3864225,241.7960124,123.9773978
large_jellyfish,1.45,-0.047759296,0.034211761,0.952240704,0.034211761,147.0738128,63.18698314,154.5383302,66.01635227
gulf_menhaden,1.45,-0.020083547,0.018075029,0.979916453,0.018075029,695.0344431,361.5773286,706.4577296,361.1212632
forage_fish,1.45,0.447993839,0.001175012,1.447993839,0.001175012,133.345025,68.38281211,92.09096738,47.23935341
pelagic_fish_planktivore,1.45,-0.024115049,0.019969565,0.975884951,0.019969565,251.2408743,75.47247509,257.479067,77.47823715
demersal_fish_piscivore,1.45,-0.034939012,0.022767509,0.965060988,0.022767509,8.359681788,2.626688166,8.673111889,2.748601651
demersal_fish_benthivore,1.45,-0.034144971,0.019648396,0.965855029,0.019648396,141.1257552,38.14970073,146.2283101,39.73715399
pelagic_fish_apex_predator,1.45,-0.017583619,0.025419039,0.982416381,0.025419039,3.734122521,1.414268034,3.815147456,1.483397213
pelagic_fish_piscivore,1.45,0.039053014,0.043926568,1.039053014,0.043926568,27.00863254,7.87190148,26.09034044,7.925384366
cepahlopods,1.45,-0.042700728,0.028946164,0.957299272,0.028946164,25.65890654,8.802725966,26.86065739,9.368870188
benthos_epifauna,1.45,-0.009415894,0.005930704,0.990584106,0.005930704,115.3812859,39.81693701,116.4295319,40.05264447
benthos_filter_feeders,1.45,-0.001095454,0.00100901,0.998904546,0.00100901,391.8208777,183.0486869,392.2103859,183.1136223
benthos_infauna,1.45,-0.003151351,0.002074391,0.996848649,0.002074391,105.6007948,47.45547532,105.9374784,47.59256127
seabirds,1.45,0.077111733,0.080711837,1.077111733,0.080711837,0.071112753,0.035668327,0.065782148,0.031180238
turtle,1.45,-0.024210711,0.020827448,0.975789289,0.020827448,0.007238767,0.004170915,0.007411844,0.004272574
odontocetes,1.45,-0.022065827,0.024171039,0.977934173,0.024171039,0.499784216,0.293778972,0.513426597,0.305648213
baleen_whales,1.45,-0.010772025,0.026713516,0.989227975,0.026713516,0.000145958,8.69E-05,0.000147937,8.85E-05
fish_eggs,1.45,-0.007347627,0.006815267,0.992652373,0.006815267,5.9450417,1.526293806,5.989398591,1.531216769
detritus_offal,1.45,-0.021260353,0.017360016,0.978739647,0.017360016,0.807473275,0.736936604,0.82187267,0.743135754
fisheries,1.45,-0.021260353,0.017360016,0.978739647,0.017360016,3.744378251,2.562850117,3.810652448,2.578020199
pelagic_detritus,1.45,-0.000785523,0.000775059,0.999214477,0.000775059,1279.727558,247.8100828,1280.736781,248.0074371
benthic_detritus,1.45,-0.000410426,0.000670882,0.999589574,0.000670882,561.7818381,72.18834047,562.0125949,72.21826325
NO3,1.5,0,0,0,0,0,0,0,0
pelagic_NH4,1.5,0.003121328,0.002208556,1.003121328,0.002208556,3301.253927,480.21269,3291.276177,480.7234576
benthic_NH4,1.5,-0.004154076,0.002713041,0.995845924,0.002713041,1965.806834,418.9201662,1973.755627,419.4168497
phytoplankton,1.5,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.5,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.5,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.5,-0.001352934,0.001000371,0.998647066,0.001000371,1441.110841,586.1776374,1442.871025,586.4360943
micro_zooplankton,1.5,-0.000519428,0.000617936,0.999480572,0.000617936,1399.137751,803.709737,1399.708761,803.840665
meso_zooplankton,1.5,-0.000380882,0.000278622,0.999619118,0.000278622,5144.050176,803.2779825,5145.935328,803.2003794
macro_zooplankton,1.5,-0.034294962,0.027821585,0.965705038,0.027821585,54.07896259,17.6048878,56.12382074,18.59171186
eupahusiids,1.5,-0.007295809,0.010632976,0.992704191,0.010632976,22.9618845,14.09024281,23.0865655,14.09379831
gelatinous_zoop,1.5,-0.022561487,0.023842278,0.977438513,0.023842278,236.9150049,123.3321702,241.7960124,123.9773978
large_jellyfish,1.5,-0.053058003,0.038007405,0.946941997,0.038007405,146.2454058,62.90877094,154.5383302,66.01635227
gulf_menhaden,1.5,-0.02231423,0.020082673,0.97768577,0.020082673,693.7656601,361.6401752,706.4577296,361.1212632
forage_fish,1.5,0.497694367,0.001350259,1.497694367,0.001350259,137.9216777,70.72774281,92.09096738,47.23935341
pelagic_fish_planktivore,1.5,-0.026789676,0.022185207,0.973210324,0.022185207,250.5488953,75.2741392,257.479067,77.47823715
demersal_fish_piscivore,1.5,-0.038801321,0.025276425,0.961198679,0.025276425,8.325035352,2.614441159,8.673111889,2.748601651
demersal_fish_benthivore,1.5,-0.037919442,0.02181943,0.962080558,0.02181943,140.5615633,37.98970632,146.2283101,39.73715399
pelagic_fish_apex_predator,1.5,-0.019519164,0.028219711,0.980480836,0.028219711,3.725198314,1.407393278,3.815147456,1.483397213
pelagic_fish_piscivore,1.5,0.043395427,0.048796762,1.043395427,0.048796762,27.11080014,7.876136866,26.09034044,7.925384366
cepahlopods,1.5,-0.047431659,0.032153118,0.952568341,0.032153118,25.52574027,8.747448298,26.86065739,9.368870188
benthos_epifauna,1.5,-0.010460586,0.006588407,0.989539414,0.006588407,115.2649802,39.79142869,116.4295319,40.05264447
benthos_filter_feeders,1.5,-0.001217109,0.001121053,0.998782891,0.001121053,391.7776206,183.041514,392.2103859,183.1136223
benthos_infauna,1.5,-0.003501388,0.002304815,0.996498612,0.002304815,105.5633963,47.44034007,105.9374784,47.59256127
seabirds,1.5,0.085671926,0.089665872,1.085671926,0.089665872,0.071704479,0.036238588,0.065782148,0.031180238
turtle,1.5,-0.026897191,0.023138459,0.973102809,0.023138459,0.007219562,0.004160083,0.007411844,0.004272574
odontocetes,1.5,-0.024508707,0.026850069,0.975491293,0.026850069,0.498273411,0.292505313,0.513426597,0.305648213
baleen_whales,1.5,-0.011967309,0.029678224,0.988032691,0.029678224,0.000145738,8.68E-05,0.000147937,8.85E-05
fish_eggs,1.5,-0.008158372,0.007569458,0.991841628,0.007569458,5.940145834,1.525819796,5.989398591,1.531216769
detritus_offal,1.5,-0.023618046,0.019284804,0.976381954,0.019284804,0.805875569,0.73626432,0.82187267,0.743135754
fisheries,1.5,-0.023618046,0.019284804,0.976381954,0.019284804,3.737024366,2.561235583,3.810652448,2.578020199
pelagic_detritus,1.5,-0.000872727,0.000861084,0.999127273,0.000861084,1279.615521,247.7884327,1280.736781,248.0074371
benthic_detritus,1.5,-0.000455933,0.000745311,0.999544067,0.000745311,561.7562522,72.1851323,562.0125949,72.21826325
NO3,1.55,0,0,0,0,0,0,0,0
pelagic_NH4,1.55,0.003432698,0.002428856,1.003432698,0.002428856,3302.249259,480.1668543,3291.276177,480.7234576
benthic_NH4,1.55,-0.004568473,0.002983581,0.995431527,0.002983581,1965.013872,418.8737342,1973.755627,419.4168497
phytoplankton,1.55,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.55,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.55,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.55,-0.001488072,0.001100247,0.998511928,0.001100247,1440.935022,586.1519365,1442.871025,586.4360943
micro_zooplankton,1.55,-0.000571312,0.000679634,0.999428688,0.000679634,1399.080712,803.6966739,1399.708761,803.840665
meso_zooplankton,1.55,-0.000418932,0.000306445,0.999581068,0.000306445,5143.861855,803.2858683,5145.935328,803.2003794
macro_zooplankton,1.55,-0.037719221,0.030600662,0.962280779,0.030600662,53.87477057,17.51896247,56.12382074,18.59171186
eupahusiids,1.55,-0.008024986,0.011695592,0.991975014,0.011695592,22.94942356,14.08996369,23.0865655,14.09379831
gelatinous_zoop,1.55,-0.024815771,0.026224958,0.975184229,0.026224958,236.4272929,123.2802091,241.7960124,123.9773978
large_jellyfish,1.55,-0.058355137,0.041801921,0.941644863,0.041801921,145.4171953,62.63814763,154.5383302,66.01635227
gulf_menhaden,1.55,-0.024544748,0.022090178,0.975455252,0.022090178,692.4969712,361.7054504,706.4577296,361.1212632
forage_fish,1.55,0.547379604,0.001534421,1.547379604,0.001534421,142.4969062,73.07180755,92.09096738,47.23935341
pelagic_fish_planktivore,1.55,-0.029463341,0.024400213,0.970536659,0.024400213,249.8571467,75.08084332,257.479067,77.47823715
demersal_fish_piscivore,1.55,-0.042659676,0.027781198,0.957340324,0.027781198,8.290424684,2.602462521,8.673111889,2.748601651
demersal_fish_benthivore,1.55,-0.041690037,0.023988057,0.958309963,0.023988057,139.9979223,37.83310499,146.2283101,39.73715399
pelagic_fish_apex_predator,1.55,-0.021451076,0.031015679,0.978548924,0.031015679,3.716289792,1.400684885,3.815147456,1.483397213
pelagic_fish_piscivore,1.55,0.047738475,0.053664857,1.047738475,0.053664857,27.21299473,7.882394088,26.09034044,7.925384366
cepahlopods,1.55,-0.052159875,0.035358224,0.947840125,0.035358224,25.39264621,8.693798795,26.86065739,9.368870188
benthos_epifauna,1.55,-0.011504975,0.007245857,0.988495025,0.007245857,115.1487078,39.76605704,116.4295319,40.05264447
benthos_filter_feeders,1.55,-0.001338752,0.001233083,0.998661248,0.001233083,391.7343679,183.0343495,392.2103859,183.1136223
benthos_infauna,1.55,-0.003851401,0.002535226,0.996148599,0.002535226,105.5259998,47.42522419,105.9374784,47.59256127
seabirds,1.55,0.094230567,0.098617124,1.094230567,0.098617124,0.072296091,0.036820773,0.065782148,0.031180238
turtle,1.55,-0.029582952,0.025448841,0.970417048,0.025448841,0.007200361,0.004149345,0.007411844,0.004272574
odontocetes,1.55,-0.026949815,0.029527779,0.973050185,0.029527779,0.496763607,0.29124102,0.513426597,0.305648213
baleen_whales,1.55,-0.013162272,0.032642241,0.986837728,0.032642241,0.000145519,8.66E-05,0.000147937,8.85E-05
fish_eggs,1.55,-0.008967986,0.008323041,0.991032014,0.008323041,5.935256493,1.525360313,5.989398591,1.531216769
detritus_offal,1.55,-0.025974827,0.021208777,0.974025173,0.021208777,0.804278308,0.735595363,0.82187267,0.743135754
fisheries,1.55,-0.025974827,0.021208777,0.974025173,0.021208777,3.72967246,2.559635331,3.810652448,2.578020199
pelagic_detritus,1.55,-0.000959917,0.00094709,0.999040083,0.00094709,1279.503504,247.7668381,1280.736781,248.0074371
benthic_detritus,1.55,-0.00050142,0.000819718,0.99949858,0.000819718,561.7306771,72.18194739,562.0125949,72.21826325
NO3,1.6,0,0,0,0,0,0,0,0
pelagic_NH4,1.6,0.00374393,0.002649056,1.00374393,0.002649056,3303.244149,480.1219675,3291.276177,480.7234576
benthic_NH4,1.6,-0.004982685,0.003253984,0.995017315,0.003253984,1964.221258,418.8278882,1973.755627,419.4168497
phytoplankton,1.6,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.6,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.6,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.6,-0.001623182,0.001200094,0.998376818,0.001200094,1440.759238,586.1262618,1442.871025,586.4360943
micro_zooplankton,1.6,-0.000623185,0.000741314,0.999376815,0.000741314,1399.023683,803.683616,1399.708761,803.840665
meso_zooplankton,1.6,-0.000456976,0.00033426,0.999543024,0.00033426,5143.673568,803.2937769,5145.935328,803.2003794
macro_zooplankton,1.6,-0.04114253,0.033379181,0.95885747,0.033379181,53.67063188,17.43549553,56.12382074,18.59171186
eupahusiids,1.6,-0.008754089,0.012758085,0.991245911,0.012758085,22.93696393,14.08969844,23.0865655,14.09379831
gelatinous_zoop,1.6,-0.027069716,0.028607358,0.972930284,0.028607358,235.9396515,123.230541,241.7960124,123.9773978
large_jellyfish,1.6,-0.063650697,0.04559531,0.936349303,0.04559531,144.5891812,62.37520782,154.5383302,66.01635227
gulf_menhaden,1.6,-0.026775102,0.024097545,0.973224898,0.024097545,691.2283763,361.7731523,706.4577296,361.1212632
forage_fish,1.6,0.597049556,0.00172749,1.597049556,0.00172749,147.070711,75.41500702,92.09096738,47.23935341
pelagic_fish_planktivore,1.6,-0.032136042,0.026614582,0.967863958,0.026614582,249.1656284,74.89262242,257.479067,77.47823715
demersal_fish_piscivore,1.6,-0.046514079,0.030281835,0.953485921,0.030281835,8.255849769,2.5907545,8.673111889,2.748601651
demersal_fish_benthivore,1.6,-0.045456756,0.026154279,0.954543244,0.026154279,139.4348319,37.67992725,146.2283101,39.73715399
pelagic_fish_apex_predator,1.6,-0.023379359,0.03380695,0.976620641,0.03380695,3.707396946,1.394144169,3.815147456,1.483397213
pelagic_fish_piscivore,1.6,0.05208216,0.058530855,1.05208216,0.058530855,27.31521628,7.890664744,26.09034044,7.925384366
cepahlopods,1.6,-0.056885378,0.038561488,0.943114622,0.038561488,25.25962434,8.64180509,26.86065739,9.368870188
benthos_epifauna,1.6,-0.01254906,0.007903055,0.98745094,0.007903055,115.0324685,39.74082215,116.4295319,40.05264447
benthos_filter_feeders,1.6,-0.001460382,0.001345099,0.998539618,0.001345099,391.6911194,183.0271935,392.2103859,183.1136223
benthos_infauna,1.6,-0.004201391,0.002765625,0.995798609,0.002765625,105.4886055,47.41012769,105.9374784,47.59256127
seabirds,1.6,0.102787654,0.107565593,1.102787654,0.107565593,0.072887591,0.037414304,0.065782148,0.031180238
turtle,1.6,-0.032267995,0.027758596,0.967732005,0.027758596,0.007181166,0.004138704,0.007411844,0.004272574
odontocetes,1.6,-0.02938915,0.032204169,0.97061085,0.032204169,0.495254804,0.289986185,0.513426597,0.305648213
baleen_whales,1.6,-0.014356915,0.035605569,0.985643085,0.035605569,0.000145299,8.65E-05,0.000147937,8.85E-05
fish_eggs,1.6,-0.009776472,0.009076019,0.990223528,0.009076019,5.930373675,1.524915335,5.989398591,1.531216769
detritus_offal,1.6,-0.028330695,0.023131936,0.971669305,0.023131936,0.802681492,0.734929739,0.82187267,0.743135754
fisheries,1.6,-0.028330695,0.023131936,0.971669305,0.023131936,3.722322534,2.558049383,3.810652448,2.578020199
pelagic_detritus,1.6,-0.001047092,0.001033078,0.998952908,0.001033078,1279.391506,247.7452989,1280.736781,248.0074371
benthic_detritus,1.6,-0.000546888,0.000894102,0.999453112,0.000894102,561.7051128,72.1787857,562.0125949,72.21826325
NO3,1.65,0,0,0,0,0,0,0,0
pelagic_NH4,1.65,0.004055023,0.002869155,1.004055023,0.002869155,3304.238595,480.0780287,3291.276177,480.7234576
benthic_NH4,1.65,-0.005396714,0.003524248,0.994603286,0.003524248,1963.428992,418.7826275,1973.755627,419.4168497
phytoplankton,1.65,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.65,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.65,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.65,-0.001758265,0.001299911,0.998241735,0.001299911,1440.58349,586.1006133,1442.871025,586.4360943
micro_zooplankton,1.65,-0.000675048,0.000802978,0.999324952,0.000802978,1398.966666,803.6705636,1399.708761,803.840665
meso_zooplankton,1.65,-0.000495012,0.000362068,0.999504988,0.000362068,5143.485317,803.3017082,5145.935328,803.2003794
macro_zooplankton,1.65,-0.044564888,0.036157145,0.955435112,0.036157145,53.4665465,17.35452082,56.12382074,18.59171186
eupahusiids,1.65,-0.009483119,0.013820455,0.990516881,0.013820455,22.92450559,14.08944708,23.0865655,14.09379831
gelatinous_zoop,1.65,-0.029323322,0.030989476,0.970676678,0.030989476,235.4520806,123.1831679,241.7960124,123.9773978
large_jellyfish,1.65,-0.068944683,0.049387574,0.931055317,0.049387574,143.7613635,62.1200449,154.5383302,66.01635227
gulf_menhaden,1.65,-0.029005291,0.026104774,0.970994709,0.026104774,689.9598755,361.8432791,706.4577296,361.1212632
forage_fish,1.65,0.646704228,0.001929461,1.646704228,0.001929461,151.6430927,77.75734192,92.09096738,47.23935341
pelagic_fish_planktivore,1.65,-0.034807782,0.028828317,0.965192218,0.028828317,248.4743402,74.70951081,257.479067,77.47823715
demersal_fish_piscivore,1.65,-0.050364531,0.032778339,0.949635469,0.032778339,8.221310591,2.579319302,8.673111889,2.748601651
demersal_fish_benthivore,1.65,-0.049219602,0.028318102,0.950780398,0.028318102,138.872292,37.53020319,146.2283101,39.73715399
pelagic_fish_apex_predator,1.65,-0.025304013,0.036593531,0.974695987,0.036593531,3.698519769,1.387772416,3.815147456,1.483397213
pelagic_fish_piscivore,1.65,0.056426481,0.063394758,1.056426481,0.063394758,27.41746479,7.900938931,26.09034044,7.925384366
cepahlopods,1.65,-0.061608167,0.041762912,0.938391833,0.041762912,25.12667461,8.591494543,26.86065739,9.368870188
benthos_epifauna,1.65,-0.013592842,0.00856,0.986407158,0.00856,114.9162624,39.71572414,116.4295319,40.05264447
benthos_filter_feeders,1.65,-0.001582001,0.001457101,0.998417999,0.001457101,391.6478753,183.0200458,392.2103859,183.1136223
benthos_infauna,1.65,-0.004551359,0.00299601,0.995448641,0.00299601,105.4512134,47.39505058,105.9374784,47.59256127
seabirds,1.65,0.111343189,0.11651128,1.111343189,0.11651128,0.073478979,0.038018629,0.065782148,0.031180238
turtle,1.65,-0.034952319,0.030067724,0.965047681,0.030067724,0.007161975,0.004128158,0.007411844,0.004272574
odontocetes,1.65,-0.031826714,0.034879242,0.968173286,0.034879242,0.493747002,0.288740904,0.513426597,0.305648213
baleen_whales,1.65,-0.015551236,0.038568208,0.984448764,0.038568208,0.00014508,8.63E-05,0.000147937,8.85E-05
fish_eggs,1.65,-0.010583829,0.009828393,0.989416171,0.009828393,5.925497376,1.524484844,5.989398591,1.531216769
detritus_offal,1.65,-0.030685652,0.025054284,0.969314348,0.025054284,0.80108512,0.734267457,0.82187267,0.743135754
fisheries,1.65,-0.030685652,0.025054284,0.969314348,0.025054284,3.714974586,2.556477758,3.810652448,2.578020199
pelagic_detritus,1.65,-0.001134252,0.001119048,0.998865748,0.001119048,1279.279528,247.7238153,1280.736781,248.0074371
benthic_detritus,1.65,-0.000592336,0.000968464,0.999407664,0.000968464,561.6795592,72.17564724,562.0125949,72.21826325
NO3,1.7,0,0,0,0,0,0,0,0
pelagic_NH4,1.7,0.004365978,0.003089154,1.004365978,0.003089154,3305.232599,480.0350367,3291.276177,480.7234576
benthic_NH4,1.7,-0.00581056,0.003794375,0.99418944,0.003794375,1962.637074,418.7379515,1973.755627,419.4168497
phytoplankton,1.7,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.7,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.7,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
microbe,1.7,-0.001893319,0.0013997,0.998106681,0.0013997,1440.407778,586.074991,1442.871025,586.4360943
micro_zooplankton,1.7,-0.000726899,0.000864624,0.999273101,0.000864624,1398.909659,803.6575165,1399.708761,803.840665
meso_zooplankton,1.7,-0.000533041,0.000389869,0.999466959,0.000389869,5143.297101,803.3096622,5145.935328,803.2003794
macro_zooplankton,1.7,-0.047986296,0.038934554,0.952013704,0.038934554,53.26251441,17.27607173,56.12382074,18.59171186
eupahusiids,1.7,-0.010212075,0.014882701,0.989787925,0.014882701,22.91204855,14.08920959,23.0865655,14.09379831
gelatinous_zoop,1.7,-0.03157659,0.033371315,0.96842341,0.033371315,234.9645802,123.1380915,241.7960124,123.9773978
large_jellyfish,1.7,-0.074237097,0.053178713,0.925762903,0.053178713,142.9337422,61.87275087,154.5383302,66.01635227
gulf_menhaden,1.7,-0.031235317,0.028111865,0.968764683,0.028111865,688.6914687,361.9158289,706.4577296,361.1212632
forage_fish,1.7,0.696343627,0.002140326,1.696343627,0.002140326,156.214052,80.09881292,92.09096738,47.23935341
pelagic_fish_planktivore,1.7,-0.03747856,0.031041418,0.96252144,0.031041418,247.7832821,74.53154208,257.479067,77.47823715
demersal_fish_piscivore,1.7,-0.054211034,0.035270716,0.945788966,0.035270716,8.186807134,2.568159092,8.673111889,2.748601651
demersal_fish_benthivore,1.7,-0.052978576,0.03047953,0.947021424,0.03047953,138.3103022,37.38396247,146.2283101,39.73715399
pelagic_fish_apex_predator,1.7,-0.027225041,0.03937543,0.972774959,0.03937543,3.689658253,1.381570875,3.815147456,1.483397213
pelagic_fish_piscivore,1.7,0.060771438,0.068256569,1.060771438,0.068256569,27.51974025,7.913205283,26.09034044,7.925384366
cepahlopods,1.7,-0.066328246,0.044962499,0.933671754,0.044962499,24.99379701,8.54289418,26.86065739,9.368870188
benthos_epifauna,1.7,-0.01463632,0.009216694,0.98536368,0.009216694,114.8000895,39.69076311,116.4295319,40.05264447
benthos_filter_feeders,1.7,-0.001703606,0.00156909,0.998296394,0.00156909,391.6046354,183.0129066,392.2103859,183.1136223
benthos_infauna,1.7,-0.004901304,0.003226384,0.995098696,0.003226384,105.4138234,47.37999289,105.9374784,47.59256127
seabirds,1.7,0.119897173,0.125454188,1.119897173,0.125454188,0.074070254,0.038633224,0.065782148,0.031180238
turtle,1.7,-0.037635925,0.032376226,0.962364075,0.032376226,0.007142789,0.00411771,0.007411844,0.004272574
odontocetes,1.7,-0.034262507,0.037553001,0.965737493,0.037553001,0.4922402,0.287505273,0.513426597,0.305648213
baleen_whales,1.7,-0.016745237,0.041530158,0.983254763,0.041530158,0.00014486,8.62E-05,0.000147937,8.85E-05
fish_eggs,1.7,-0.011390057,0.010580164,0.988609943,0.010580164,5.920627594,1.524068817,5.989398591,1.531216769
detritus_offal,1.7,-0.033039698,0.02697582,0.966960302,0.02697582,0.799489193,0.733608521,0.82187267,0.743135754
fisheries,1.7,-0.033039698,0.02697582,0.966960302,0.02697582,3.707628615,2.554920477,3.810652448,2.578020199
pelagic_detritus,1.7,-0.001221396,0.001204999,0.998778604,0.001204999,1279.167569,247.7023871,1280.736781,248.0074371
benthic_detritus,1.7,-0.000637765,0.001042803,0.999362235,0.001042803,561.6540163,72.17253197,562.0125949,72.21826325
NO3,1.75,0,0,0,0,0,0,0,0
pelagic_NH4,1.75,0.004676795,0.003309052,1.004676795,0.003309052,3306.226159,479.9929905,3291.276177,480.7234576
benthic_NH4,1.75,-0.006224222,0.004064363,0.993775778,0.004064363,1961.845504,418.6938596,1973.755627,419.4168497
phytoplankton,1.75,0,0,1,0,6145.228686,1.42E-10,6145.228686,1.42E-10
microphytobethos,1.75,0,0,1,0,706.6794,1.26E-11,706.6794,1.26E-11
macroalgae_other,1.75,0,0,1,0,3492.89766,7.83E-11,3492.89766,7.83E-11
