scale_factor,agg_grp,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499,r500,r501,r502,r503,r504,r505,r506,r507,r508,r509,r510,r511,r512,r513,r514,r515,r516,r517,r518,r519,r520,r521,r522,r523,r524,r525,r526,r527,r528,r529,r530,r531,r532,r533,r534,r535,r536,r537,r538,r539,r540,r541,r542,r543,r544,r545,r546,r547,r548,r549,r550,r551,r552,r553,r554,r555,r556,r557,r558,r559,r560,r561,r562,r563,r564,r565,r566,r567,r568,r569,r570,r571,r572,r573,r574,r575,r576,r577,r578,r579,r580,r581,r582,r583,r584,r585,r586,r587,r588,r589,r590,r591,r592,r593,r594,r595,r596,r597,r598,r599,r600,r601,r602,r603,r604,r605,r606,r607,r608,r609,r610,r611,r612,r613,r614,r615,r616,r617,r618,r619,r620,r621,r622,r623,r624,r625,r626,r627,r628,r629,r630,r631,r632,r633,r634,r635,r636,r637,r638,r639,r640,r641,r642,r643,r644,r645,r646,r647,r648,r649,r650,r651,r652,r653,r654,r655,r656,r657,r658,r659,r660,r661,r662,r663,r664,r665,r666,r667,r668,r669,r670,r671,r672,r673,r674,r675,r676,r677,r678,r679,r680,r681,r682,r683,r684,r685,r686,r687,r688,r689,r690,r691,r692,r693,r694,r695,r696,r697,r698,r699,r700,r701,r702,r703,r704,r705,r706,r707,r708,r709,r710,r711,r712,r713,r714,r715,r716,r717,r718,r719,r720,r721,r722,r723,r724,r725,r726,r727,r728,r729,r730,r731,r732,r733,r734,r735,r736,r737,r738,r739,r740,r741,r742,r743,r744,r745,r746,r747,r748,r749,r750,r751,r752,r753,r754,r755,r756,r757,r758,r759,r760,r761,r762,r763,r764,r765,r766,r767,r768,r769,r770,r771,r772,r773,r774,r775,r776,r777,r778,r779,r780,r781,r782,r783,r784,r785,r786,r787,r788,r789,r790,r791,r792,r793,r794,r795,r796,r797,r798,r799,r800,r801,r802,r803,r804,r805,r806,r807,r808,r809,r810,r811,r812,r813,r814,r815,r816,r817,r818,r819,r820,r821,r822,r823,r824,r825,r826,r827,r828,r829,r830,r831,r832,r833,r834,r835,r836,r837,r838,r839,r840,r841,r842,r843,r844,r845,r846,r847,r848,r849,r850,r851,r852,r853,r854,r855,r856,r857,r858,r859,r860,r861,r862,r863,r864,r865,r866,r867,r868,r869,r870,r871,r872,r873,r874,r875,r876,r877,r878,r879,r880,r881,r882,r883,r884,r885,r886,r887,r888,r889,r890,r891,r892,r893,r894,r895,r896,r897,r898,r899,r900,r901,r902,r903,r904,r905,r906,r907,r908,r909,r910,r911,r912,r913,r914,r915,r916,r917,r918,r919,r920,r921,r922,r923,r924,r925,r926,r927,r928,r929,r930,r931,r932,r933,r934,r935,r936,r937,r938,r939,r940,r941,r942,r943,r944,r945,r946,r947,r948,r949,r950,r951,r952,r953,r954,r955,r956,r957,r958,r959,r960,r961,r962,r963,r964,r965,r966,r967,r968,r969,r970,r971,r972,r973,r974,r975,r976,r977,r978,r979,r980,r981,r982,r983,r984,r985,r986,r987,r988,r989,r990,r991,r992,r993,r994,r995,r996,r997,r998,r999,r1000
1.00,NO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.00,pelagic NH4,3351.565737,3434.25511,5726.396614,4938.655209,3153.023507,3351.084702,4231.04897,3146.98484,5341.336353,3476.048717,3752.215917,3026.224845,3756.933839,3555.387611,4030.139909,5066.399622,3790.402421,3739.515187,3471.913556,2566.498199,2926.850001,3986.062761,3992.707657,2968.095326,3637.904581,2827.754837,2220.311964,5360.022057,3334.069802,3433.134953,3284.669199,4148.727249,4034.316708,3906.168681,3968.221534,4197.955055,3587.299396,2579.246727,5271.506234,3180.654536,4101.160391,3264.593212,2469.446305,3565.078945,4697.308638,3186.83839,4361.87923,4722.936867,4926.283728,3417.879035,3890.177749,2648.963147,6028.961748,3691.115087,4818.680681,3757.375208,3424.60843,2681.785302,4831.928426,4022.296214,2669.707487,1624.99204,2294.569755,3915.220742,2729.983055,4372.078368,2325.111794,3763.89625,3390.14801,4522.256366,4026.47296,3185.405804,2327.534072,5845.953225,4044.256976,3378.164655,3757.102882,4525.961406,4930.331907,2324.492947,3973.398036,3373.540976,3345.619212,2629.235384,3906.754439,4353.291676,5340.306943,3978.279248,4033.03119,4237.6928,2684.691461,1781.333547,2374.915204,3755.86128,4609.163465,2391.660899,7203.114017,2811.528555,3682.893411,2804.902416,3230.732257,3554.645218,3041.186234,4282.852834,4555.47375,5474.999296,3037.941798,3984.731841,2594.770361,3044.863852,3600.615288,3213.254242,4008.794532,3264.432645,3407.448854,3876.132619,7141.803519,3971.804078,3738.26026,3601.412371,4059.380981,3986.781822,3278.506111,3742.319407,4264.367155,4348.044078,5394.185926,3448.111474,4478.352585,2959.890517,2879.104684,3890.437663,2833.041999,5628.4044,3312.23201,4990.292709,2601.95679,3972.982174,5846.215609,4462.147558,3584.416499,5747.887813,4609.427351,5412.461228,4006.076298,3286.733091,3648.999804,2825.532056,4255.509318,4628.489159,3658.381072,5322.066901,2392.024935,6166.138851,5497.247114,4059.631913,2645.320318,4588.409486,2223.138779,4288.694675,5644.210203,5649.797611,3301.835026,4862.235031,3626.949844,3625.884777,5942.863838,4392.661174,2523.38986,2183.299689,5221.178182,3832.9476,2522.41839,3716.524027,1796.017842,5242.300815,4820.128018,4263.414556,3913.654937,4392.27253,4057.569605,2203.033972,5826.318088,5055.392018,3984.375077,3193.968371,2196.796147,4656.241254,4883.516661,2824.094171,3430.893558,6138.562188,5586.453176,2922.893674,2803.589489,4759.397946,2682.116482,5466.492362,3822.396804,5171.555067,3287.287741,4521.068667,4237.923449,4875.900209,2768.871685,3297.414897,3990.271353,2710.978384,3159.743708,4593.611639,3551.573186,4227.426107,3312.759202,2541.660091,4166.301293,4465.106266,3760.665198,4103.32857,5115.408004,3746.575197,3843.257226,4682.831094,4646.725121,2147.12911,5614.535794,3827.798244,3000.361751,3024.116487,4710.337707,5238.826597,2112.341404,5143.886939,3269.857392,3138.789051,2708.436233,4472.588316,4362.89122,3355.570612,1618.757481,2072.950981,3791.327947,2819.854623,2019.569335,2836.335785,2067.937164,2060.735929,4635.89367,3537.636829,4971.767183,4847.635045,3394.075371,4237.562862,4140.037622,2964.576074,2785.127064,3916.031047,3295.480591,2042.67279,4048.182847,1539.708762,4325.653676,3879.654284,5094.008284,4151.32927,4521.576666,4595.330776,3646.64265,3713.984684,2644.657418,4444.795692,2227.480182,4242.033992,2601.491298,2855.990956,2362.394261,4529.007092,2547.073982,3237.32798,3766.731634,2978.991944,2823.022196,4542.920791,4698.163122,3378.896586,4266.837478,3504.087911,3225.216021,2923.952963,3285.755701,2823.626745,2420.993854,5379.977687,2221.633765,4670.556115,5406.723615,4426.147158,4269.375079,2646.604452,3142.453906,4589.073425,3176.799246,3212.254181,4428.241317,3889.934598,3861.329237,3404.637086,4512.003175,2833.157219,1690.979968,4457.510889,3264.250429,5570.346542,3925.034967,3583.432883,3853.851924,3855.940856,3310.34366,2198.78181,2901.696453,4571.795701,4168.833871,5085.206396,3303.924936,3922.863893,3445.832055,4843.021341,3357.296944,1689.422589,4181.499247,2772.569961,5051.584874,3983.100779,2722.992183,2764.237807,4438.455148,2238.265415,4290.017014,2871.345937,3785.052949,4506.32914,1149.602659,4448.957495,4497.163807,3669.971371,5626.58477,2849.671552,4648.620217,2263.542019,1518.938683,5577.695462,3677.226481,1935.902159,3407.965675,4232.659628,2482.934692,3201.959164,4388.295042,2330.26731,4569.578227,4118.962318,3540.881897,2763.516462,2088.025037,3449.096708,4218.897865,833.6951086,3166.863781,2507.814166,4451.396565,4110.105151,5997.940577,2775.765327,3310.001149,6879.339746,3696.38561,3358.551628,4109.542071,3413.933071,3170.03705,4558.342147,4343.249469,2421.454777,3482.825656,3459.69946,5004.308715,6313.654646,3436.080895,5427.009211,3611.444227,2766.562575,2987.028681,3475.277006,3364.183512,3290.565345,3906.902126,4129.406879,4086.600758,2285.583654,2685.967768,3657.264596,2725.346677,5819.778175,3914.473144,6278.935881,5463.516104,3919.533759,4671.431274,4516.473358,2599.335824,4365.37024,2272.487747,3912.545319,3438.902247,2896.60516,5374.95254,2724.180154,3367.468734,3626.350095,4829.471685,6698.341632,2895.911281,3875.81473,4488.54459,3028.183425,4904.237928,4046.660365,3664.137782,3719.486217,2364.979296,3618.866722,4992.86024,5257.571427,4675.10878,3247.538148,3567.368245,2951.500746,4155.03154,3751.296424,3979.237495,4485.386674,3117.045916,4082.045073,4246.588318,3452.048584,2963.215082,3006.666108,3268.864394,3550.273848,2748.414218,2408.743177,4796.108271,4832.590971,4450.895916,3958.812968,4353.465774,4379.559448,3671.35642,6404.392679,3096.894243,2834.066406,4559.278684,1982.877088,4437.134498,1443.397752,4252.844863,3609.001432,6832.941483,4392.454143,4627.432526,3459.35528,2366.656301,3646.055407,4007.289629,2587.866716,5968.403167,4367.558452,2343.392216,4797.285832,3048.168293,3653.491392,3706.153899,3854.250286,2273.52982,2869.706559,5308.939603,2603.220817,3780.701312,4631.8943,2833.293782,4215.399086,4318.857023,4821.198588,2466.096764,4315.749156,2660.889365,3386.552001,2563.645495,3813.922007,4443.381687,4101.367579,2913.016354,3641.611202,3332.643413,6847.73001,3730.471738,4034.939407,4086.066435,1257.009601,5235.639007,2748.701399,3340.985306,4609.879803,3004.890921,2658.506119,4290.793156,1933.409153,4170.786853,2726.923238,4388.54371,3151.579359,3718.766997,3348.405918,1887.296979,3074.766225,5083.722659,4227.241426,2965.938601,4789.873052,3051.864103,4273.893014,4396.110098,4161.012536,3998.336152,3454.95846,2788.456315,3224.463797,3441.264837,2527.80486,3677.106886,4226.885783,4631.168515,2387.699354,5619.252018,4308.506998,2722.320252,4995.56175,3413.167361,2083.660833,5587.678932,5552.784033,3251.752068,4405.876939,2712.824895,3946.413252,4786.963938,3473.291904,2080.608389,4245.633112,3520.209455,4663.917999,3917.24597,1710.318951,4463.249518,3519.320729,4120.429212,5169.771776,3636.06062,3933.280557,4457.385522,2204.043072,3308.749531,7119.373888,2857.511826,3766.778671,4496.840892,2862.999746,2828.266651,3780.439529,3719.151673,2979.955736,4193.346958,3515.241254,2436.429041,4694.008474,2430.363752,3910.633705,2869.137754,3361.613999,2770.218022,4890.77538,1316.135328,3499.854195,2767.22366,2378.505304,2511.181009,3854.4583,3584.409818,5030.839924,2684.910733,2769.481602,5259.854438,5474.752888,2736.824572,1781.503635,4981.598243,2351.394809,3267.664055,4118.337197,2086.352536,5883.46457,3633.195368,4274.062564,3286.150156,4205.135789,3415.852813,4107.495814,3457.171928,3089.249721,2961.611264,3875.338533,3054.36277,4013.372879,1849.173042,3560.093253,3656.157427,2453.338628,5412.246659,2229.877985,2943.926234,2433.473299,3571.324003,2687.931488,5184.513852,6004.68671,4115.261621,2675.018381,2591.043379,2530.036895,4718.563849,4579.763471,5865.752205,6158.989256,3330.14386,3750.895221,3891.505177,2657.844902,5179.156725,2639.116751,3074.130478,1609.132125,5024.457727,2116.204651,3626.753707,3110.444064,4922.441705,2698.01605,3966.800766,5958.810663,3440.557698,2772.181614,2782.081623,3057.939762,2045.026633,3502.948973,5518.436326,4572.094886,1325.640955,4246.817841,3317.11684,3253.519524,6833.212625,2555.395022,3070.917151,3706.168766,3988.746202,2418.183507,2105.145237,4087.777442,3193.328162,2428.466158,2707.670757,5283.977685,3118.128277,4693.616824,3722.287394,3419.461712,2941.907486,2496.914133,6361.482951,3203.20707,3357.452357,2676.449359,4609.643547,3176.045913,3500.905868,3294.406758,4371.412927,3630.441784,3684.17574,2940.384815,3616.088684,3463.951227,3666.983025,4300.325604,2418.684809,3088.366511,2683.627226,3961.913574,3344.805193,3179.62433,2836.840219,3168.571544,4300.181989,3225.347184,5441.136952,3994.04306,3493.913309,3031.799847,4389.196425,4762.580423,3570.140373,4238.081977,2652.942767,2778.584278,3654.445016,4538.585025,3203.421306,2885.695311,3474.609826,4392.33003,4039.809317,3094.94476,991.1432435,1828.110295,3748.991464,3644.544287,3922.75446,4007.700942,3846.438486,5169.522932,2582.437544,2742.12861,2985.214776,4079.752413,4431.835998,3886.985049,4262.002831,3848.925474,3695.550406,4174.733191,6689.78982,4513.947725,4426.536017,2740.456151,3783.484121,4310.275963,4079.163971,3738.076919,3311.12292,3095.523887,4882.481277,3759.53651,3106.048313,2703.524813,4050.314348,2605.403734,3674.119478,2459.713163,3990.793714,6115.714698,3494.871708,6024.670223,3218.152442,5615.144036,4206.251369,4956.699248,2732.416751,3326.161121,2660.670515,3100.361692,3142.713016,3705.010932,1829.320748,6194.856707,3145.649577,5357.311647,3297.52598,1842.710307,3403.774963,2989.17155,4048.809713,2781.132748,2592.839068,2941.913341,3393.463245,2962.835164,3461.014736,4046.261003,3535.813787,3174.697758,3579.162138,3418.145038,834.8908705,3988.651651,2096.083528,2461.327365,5950.679096,2590.66073,2160.763026,3012.171836,3855.720115,3487.767513,4583.524466,3165.225841,6642.052505,4356.455178,2056.965159,3214.689736,4060.914414,4566.387166,3630.153724,2966.187833,3431.991812,3631.150442,2426.063383,2917.371491,1608.203371,3362.117816,2240.244308,3375.689426,3834.938122,5570.341234,2761.105524,3561.961573,3633.489016,5218.253318,5088.584272,2457.24577,2205.526508,4414.017762,4330.361285,4844.303314,5195.007264,3904.098067,3977.703343,3252.966701,2732.671798,2541.412307,2654.80223,4115.852479,3865.627289,3292.098571,1896.908511,4187.774949,3917.406747,3329.019012,3169.443962,4605.717379,4230.052503,2338.794485,4415.359432,4921.661674,3694.880812,3414.853935,4036.009015,2200.339219,2803.063446,2857.974824,3208.417829,6202.934923,5530.069906,3082.550729,4134.293441,2302.88185,4168.855671,4675.418831,2852.421842,4309.864798,4030.492489,3685.694772,3902.178343,4414.599994,5476.569715,2775.368929,2968.669001,3143.58848,5571.185179,2391.428082,2296.810263,4427.853341,4166.08809,4326.351539,3374.541351,3529.16315,3013.80657,3464.688949,2503.400848,3644.291348,3684.210105,3222.06736,5334.247903,3605.347122,4069.095895,4789.407451,2103.245924,2461.387455,4230.771847,4145.79315,3486.315869,3036.052797,4193.984482,3459.373822,2860.78992,6486.800081,3114.292173,3445.276486,2934.987724,3358.860429,3258.666767,4879.694504,2705.691073,4046.995058,4298.449361,3910.15792,6275.365039,3348.10112,3838.874752,3971.075735,3753.484797,3557.148978,3341.909001,4031.257984,4103.209333,4439.860848,6189.426084,3424.080747,3301.84868,2982.375173,3331.396099,5532.336199,3396.534289,4158.598636,3151.981067,3287.327833,3809.898901,4798.692888,1801.370287,4084.00782,5790.511683,2519.300579,5234.969082,2442.290633,3919.700365,4724.556039,3524.516396,3927.37257,3228.730459,3479.007032,3456.089665,4377.546187,3689.756157,5849.983607,2249.223737,4413.837757,2962.63223,3699.445666,3581.681054,2759.881587,3239.119153,4330.50372,5799.229242,3730.832629,4522.985401,3321.258952,3656.788615,2738.705144,4016.526292,4797.951531,3625.26867,3062.93329,3064.929679,4293.68474,3039.144132,3349.317164,4163.63288,2675.785572,2924.426799,2704.348716,4098.060583,2648.309524,4245.632385,4974.574623,6019.061531,3782.685861,4103.717234,2531.762982,2999.239453,4112.037302,4171.390658,1752.057077
