scale_factor,agg_grp,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499,r500,r501,r502,r503,r504,r505,r506,r507,r508,r509,r510,r511,r512,r513,r514,r515,r516,r517,r518,r519,r520,r521,r522,r523,r524,r525,r526,r527,r528,r529,r530,r531,r532,r533,r534,r535,r536,r537,r538,r539,r540,r541,r542,r543,r544,r545,r546,r547,r548,r549,r550,r551,r552,r553,r554,r555,r556,r557,r558,r559,r560,r561,r562,r563,r564,r565,r566,r567,r568,r569,r570,r571,r572,r573,r574,r575,r576,r577,r578,r579,r580,r581,r582,r583,r584,r585,r586,r587,r588,r589,r590,r591,r592,r593,r594,r595,r596,r597,r598,r599,r600,r601,r602,r603,r604,r605,r606,r607,r608,r609,r610,r611,r612,r613,r614,r615,r616,r617,r618,r619,r620,r621,r622,r623,r624,r625,r626,r627,r628,r629,r630,r631,r632,r633,r634,r635,r636,r637,r638,r639,r640,r641,r642,r643,r644,r645,r646,r647,r648,r649,r650,r651,r652,r653,r654,r655,r656,r657,r658,r659,r660,r661,r662,r663,r664,r665,r666,r667,r668,r669,r670,r671,r672,r673,r674,r675,r676,r677,r678,r679,r680,r681,r682,r683,r684,r685,r686,r687,r688,r689,r690,r691,r692,r693,r694,r695,r696,r697,r698,r699,r700,r701,r702,r703,r704,r705,r706,r707,r708,r709,r710,r711,r712,r713,r714,r715,r716,r717,r718,r719,r720,r721,r722,r723,r724,r725,r726,r727,r728,r729,r730,r731,r732,r733,r734,r735,r736,r737,r738,r739,r740,r741,r742,r743,r744,r745,r746,r747,r748,r749,r750,r751,r752,r753,r754,r755,r756,r757,r758,r759,r760,r761,r762,r763,r764,r765,r766,r767,r768,r769,r770,r771,r772,r773,r774,r775,r776,r777,r778,r779,r780,r781,r782,r783,r784,r785,r786,r787,r788,r789,r790,r791,r792,r793,r794,r795,r796,r797,r798,r799,r800,r801,r802,r803,r804,r805,r806,r807,r808,r809,r810,r811,r812,r813,r814,r815,r816,r817,r818,r819,r820,r821,r822,r823,r824,r825,r826,r827,r828,r829,r830,r831,r832,r833,r834,r835,r836,r837,r838,r839,r840,r841,r842,r843,r844,r845,r846,r847,r848,r849,r850,r851,r852,r853,r854,r855,r856,r857,r858,r859,r860,r861,r862,r863,r864,r865,r866,r867,r868,r869,r870,r871,r872,r873,r874,r875,r876,r877,r878,r879,r880,r881,r882,r883,r884,r885,r886,r887,r888,r889,r890,r891,r892,r893,r894,r895,r896,r897,r898,r899,r900,r901,r902,r903,r904,r905,r906,r907,r908,r909,r910,r911,r912,r913,r914,r915,r916,r917,r918,r919,r920,r921,r922,r923,r924,r925,r926,r927,r928,r929,r930,r931,r932,r933,r934,r935,r936,r937,r938,r939,r940,r941,r942,r943,r944,r945,r946,r947,r948,r949,r950,r951,r952,r953,r954,r955,r956,r957,r958,r959,r960,r961,r962,r963,r964,r965,r966,r967,r968,r969,r970,r971,r972,r973,r974,r975,r976,r977,r978,r979,r980,r981,r982,r983,r984,r985,r986,r987,r988,r989,r990,r991,r992,r993,r994,r995,r996,r997,r998,r999,r1000
1.80,NO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80,pelagic NH4,4287.791795,2959.300649,4384.706165,4150.545322,3335.950925,4837.511515,4656.100749,3668.440362,3173.805194,3773.395701,4265.341874,3223.356181,3678.09105,3753.942951,4210.864461,4304.356126,3632.647753,4515.079844,4045.801699,5148.71369,3988.333162,2802.526669,3774.693229,3230.028476,4275.067456,4419.08213,1287.957537,3718.873337,4088.300243,3623.303489,4375.924099,4549.212176,3801.90124,4023.390283,2986.224541,3089.361919,3923.600436,3558.927193,3825.326585,3996.329111,3052.363412,3634.305285,4008.541831,3198.25046,3005.60597,3619.788612,3293.055501,3346.543551,4675.003407,3991.665602,3575.17909,3163.999025,5087.288953,4605.294314,3259.506168,4128.898019,4848.687003,3450.850395,3758.376807,2791.837074,2918.701835,4607.816959,3721.218086,4240.839775,4512.808534,4685.834973,2705.676778,3719.168087,4525.369692,3502.104523,4863.706858,3805.723563,2954.420069,2403.383358,2882.225104,4572.947482,3594.346169,4027.263828,2768.359079,4227.879081,5055.406505,2977.1991,3837.553159,3492.762441,2706.525254,3291.31794,2739.102679,3640.659541,3953.664811,3374.730844,4290.934532,4196.612927,4233.76431,2459.253266,3535.270278,3267.217913,2536.31224,2402.913158,3587.274411,4206.222542,2633.137246,4094.393021,3525.736601,4904.046773,3645.615348,5706.789899,3837.486224,3578.169459,4791.629046,2665.120618,4136.238552,3149.743527,2973.051184,2864.407813,3174.840157,3560.492092,4547.498761,4009.103876,4251.382556,2241.306936,3883.201362,3238.685819,5487.283642,5356.639977,3950.38235,3190.985476,3635.776426,3362.479005,4108.859046,3822.457599,4411.875353,3070.815144,3759.463651,4478.054785,3356.137246,3783.23095,3796.904247,4922.374765,4769.967924,5302.064217,4876.248777,3038.531119,3772.316604,4225.457403,4190.698894,1666.422715,3196.219977,3161.059938,3857.504706,3705.920142,4167.523976,3334.320933,2569.450766,3666.168659,3293.18905,3745.87596,4139.195327,5890.067194,4140.405774,3767.992739,5137.249794,4114.394697,2465.724238,5427.402508,4858.344314,5280.91083,3376.401142,3645.838118,4062.232049,5294.003898,3845.016379,4338.145877,3519.97716,4787.192152,4243.694824,3681.923376,3564.63615,3572.859046,4200.182525,2932.520002,3910.563612,4181.205028,4767.661105,4062.410191,4139.141115,4971.930896,3414.895379,3332.51282,3541.227998,3918.908721,3186.253696,3343.870266,4646.80978,3689.170167,3457.08865,4574.86734,4282.993391,3332.323381,3385.541698,1587.797892,4347.087942,4198.806215,4302.657904,3443.925512,3862.026062,3228.515739,3494.902266,4780.945402,3355.502298,4077.985132,4306.708487,2853.453021,4489.462271,4876.825106,4207.141061,3004.503527,3296.160124,4781.484163,4283.33967,3615.826035,3764.7724,2779.384899,3417.945627,2545.844703,3881.365733,3667.597927,3165.053872,4693.864978,3365.876569,4101.936295,4168.954055,4155.24097,4412.306815,4702.047288,3180.948119,3711.72662,3496.970169,3613.791167,3619.015935,4335.792921,2419.887532,4185.137829,3097.633155,3335.708605,3120.408955,3653.620446,3391.296838,4233.834145,4443.378238,4090.944181,3951.921803,5265.140395,3901.635107,3663.820328,3656.672606,3873.799271,4368.562029,3681.859032,2935.985455,4406.351964,3013.08953,4509.937556,4276.829274,5313.086448,5275.291212,4431.107878,4159.171274,3063.303548,4475.012518,4490.749978,2653.38063,3743.203457,2997.497015,3031.824522,2795.024294,3584.324748,2812.69491,4454.975809,3805.926972,4670.665934,3252.408002,3894.070045,3697.484951,2030.303584,4736.420053,3492.051809,4045.791365,3243.380975,3599.784623,3588.628274,2723.613981,3658.886948,4116.598713,4244.073673,2754.888303,4905.602804,3674.868897,3565.625201,4147.633055,3698.363513,3277.141396,3957.260985,3972.107331,4645.91347,5163.727385,4651.01126,4391.132566,4585.959332,3192.890203,4165.062942,3945.474762,4175.909785,3020.521303,2979.36022,3782.075265,4341.086995,4788.017996,3549.801023,4197.276923,2963.81862,3003.590242,3956.418658,2260.818938,4431.59795,4166.244944,3145.045586,3650.509347,4552.47449,3614.171159,4190.622996,4052.230922,3084.963617,4090.24366,4415.981904,4117.531337,4988.632739,3211.674328,3218.495648,3432.571353,3615.204274,3120.506305,4297.122778,2658.238025,3947.944424,2891.19918,4378.893443,4100.84871,4672.548545,2646.030755,4877.501107,3787.275137,3576.967576,3961.00725,4738.045464,3712.186288,3062.713252,3767.139314,4597.198932,3557.52902,3625.334101,4785.001607,4558.121297,3755.321749,3051.200171,4204.684726,4288.712545,3393.216546,3529.912908,3566.551313,3376.690915,2863.945708,3600.586212,4218.568047,2577.683979,4071.097921,3456.694881,4707.782456,4071.709371,3570.569844,4073.779029,4159.513124,4028.547528,2840.095468,3760.486928,4357.597006,3307.560157,3505.174098,4421.101466,2866.430192,4387.868477,1889.754075,4032.836134,4153.464458,4607.731384,3999.549971,3303.864215,4286.224963,3474.74412,1682.892859,3809.604089,4537.395074,3381.343841,3775.196827,3704.826717,3858.913022,3512.18669,3602.569943,3805.250204,4233.352132,2959.01035,4651.412909,3288.770968,4129.747803,3561.438402,2633.421727,5595.807216,4467.895857,3770.495635,4362.76875,2072.088564,4130.482495,3274.10405,4633.150248,3740.696943,3714.980264,5247.931409,3624.756906,4752.947422,3770.441403,2677.444922,4323.439302,4844.495001,4812.148941,3519.570417,4663.243214,4643.292781,4423.444053,3911.533348,4445.156145,3104.229179,4625.325988,2032.38957,2481.291224,4431.811934,2660.065405,2279.542402,4058.967404,3806.992767,3934.012695,3809.512686,3709.311139,3032.221186,2357.039972,4432.8463,4212.368008,4822.122337,4203.331834,4506.619055,4039.145435,3910.785785,2528.218596,3817.454709,3503.896124,3991.61971,4018.372337,2688.790953,2955.802644,3054.707696,3997.875282,4388.987335,4404.872754,3799.849238,3948.679731,1355.484111,3510.06778,3804.502449,2931.178507,4353.974152,4548.823324,2916.77486,3899.915275,4157.214834,4409.236614,4966.906167,3472.52486,4735.294778,2538.73765,4103.214462,3929.298984,4324.267784,4304.176535,4023.827128,3191.200409,2630.897878,4029.796075,4232.817463,4176.359229,3882.566125,4096.983847,3743.794527,4579.440886,3152.375644,3110.82376,2670.189522,3819.916684,4476.257131,4109.463881,4098.377863,2753.859848,4861.956832,3795.331261,3997.887728,4605.087581,4130.924994,3694.647484,4353.439411,3667.94809,3292.253064,4359.362963,4764.682019,4550.966994,4917.104636,3721.075339,2769.335924,3511.088405,4805.40407,4624.765052,4335.527082,4203.242933,2377.60975,4238.927624,4684.256721,3435.411719,4224.761726,3637.477349,3656.834067,3077.873699,4142.345709,3010.701724,4411.81177,3770.093434,4406.298482,2847.50684,3475.845125,5115.095584,3435.876041,4250.836242,3118.934128,4934.314933,3868.073802,4479.907935,4439.855729,4204.58263,3324.742262,3936.924377,4204.644868,2801.385107,2022.814917,3958.044841,3989.917168,4518.423845,3722.920336,3690.723438,4257.181171,3887.249905,3378.816447,3557.721544,4351.03947,4825.909085,4507.373807,4655.768754,4447.15673,4186.959659,4605.071387,4053.044882,4164.543265,3737.82117,3548.827442,3625.089441,3038.025469,3562.135877,2949.931268,4822.37993,3896.189451,3901.709367,4612.60125,3732.570933,4079.01963,2794.361296,4068.768325,3928.581629,2943.301212,4450.519356,3186.319279,2667.873387,4151.011191,3529.303998,4458.170491,3645.512045,3366.955908,3866.049421,4876.114655,4004.981117,3742.252235,5155.177372,3390.846555,4713.239243,2866.598823,4482.679534,3754.997368,2731.417032,4308.147931,2571.615302,3577.999633,3107.9537,4303.258413,4133.575199,3453.289505,3676.204024,4633.089102,3927.105364,4030.317187,3473.435623,4925.458097,3822.241854,4261.123181,3987.950287,3898.862672,4427.017867,4441.072855,3575.447235,3555.752306,3422.018678,3248.214537,3544.560141,4450.92943,1654.374795,4039.083572,2226.594065,3804.255246,4889.97739,3027.209436,4897.887341,3735.934422,2199.460755,4689.574466,5142.726512,4915.554263,3707.105205,4524.945907,3945.967219,4237.157918,4358.949258,3219.151116,3880.199906,3915.677513,3843.300035,2636.581903,4787.503384,2844.311536,3981.310679,3147.967468,4675.512772,2882.397163,3833.873049,4068.951522,3060.898913,3105.331598,4207.351028,3840.60847,4111.704128,2347.932614,3957.76381,4109.846595,3838.582589,3811.178801,4099.703912,3909.787038,3217.330749,3506.28822,4521.499043,4594.021007,3898.495349,3534.680164,3674.33335,4971.025056,3392.307712,3137.068464,3129.120369,2630.110793,4387.76628,3859.555716,3131.075317,3924.107387,3021.646641,3895.568374,3198.034061,3846.874013,4216.796859,3465.41623,2905.116773,2337.606748,3178.273466,3699.291829,4130.62697,4255.577689,3750.741326,3920.814342,3883.324984,4282.548002,3874.516505,5089.16997,4445.538688,3619.626586,3984.090015,3623.871131,2845.22534,2968.891937,3661.861147,3625.531761,4198.575215,4147.873917,3587.000725,3119.746065,4036.032652,3717.003669,3340.15577,2776.964601,4143.229485,2689.068333,4344.619533,2919.965349,3631.679143,4445.539202,3965.612601,4047.660983,4091.446647,3197.834765,3990.705918,3927.376794,3866.396854,3191.365787,4035.42906,4446.696801,3252.284128,4513.255471,4761.862201,4338.237801,4431.75191,3900.145872,4090.562968,5218.717694,3674.68118,4428.971671,4458.466906,1774.807908,3777.064441,4156.198663,4601.485835,4678.060925,4167.180425,5400.102656,3793.405955,4023.752601,5143.029274,4018.388111,3476.108066,4103.687123,3616.787077,3721.282141,2966.83011,3049.28004,3965.39719,3388.22566,3118.340014,2409.869234,3231.429424,3414.079702,3763.178807,5223.59754,4378.744627,3585.151712,3042.709067,4527.288117,4385.241029,4437.20724,3547.482136,2189.155582,3979.279421,2890.727403,2569.410995,3499.863162,2749.841214,3208.451893,4580.672549,3361.405692,3545.781793,2720.07452,3109.05602,2991.457725,5239.296358,2849.605699,4049.38112,2863.884626,4106.221498,3780.857861,4016.972407,3829.246521,4156.271298,4082.163976,4510.565285,3359.162487,4856.68234,3753.154139,3550.134036,4154.435111,5020.004299,3917.916905,3642.438953,4185.133636,4149.414297,3668.338464,3717.569546,4324.250511,3509.173079,3215.488363,4475.28931,2781.86192,3555.725157,3270.211941,4538.155895,3839.174307,3560.216451,2547.814278,3487.434732,4734.526546,3449.241267,4581.331664,4047.755455,3487.027878,3839.861209,3848.177326,2881.681843,5679.192448,3081.877956,4796.17202,4555.956494,5263.529196,3044.994398,4282.14236,5574.120191,3481.472435,4638.801124,4507.176271,3614.948975,3138.95101,2703.223389,4302.610669,4073.096221,3901.480899,2422.682144,4078.524923,4977.233882,2650.638783,4022.650563,3945.006495,2766.005067,3808.029073,3747.708339,2022.308555,4055.236774,4892.220621,2468.757746,2723.711613,4212.663891,3533.786053,2275.253691,4124.141804,3606.489379,3709.150407,3802.622651,3871.11846,4362.056173,3509.109731,2418.164575,3360.361505,3273.421956,4463.154882,4345.581773,3580.854832,2614.230394,3951.856983,4179.493745,5019.008702,4328.874363,4041.008198,3242.487579,3832.684018,3777.828544,3409.066674,3887.998741,3797.822627,3284.263376,2201.504056,3788.823261,4152.408009,3877.550225,4398.649722,3369.550343,4379.021688,4125.346467,4100.304463,3564.861063,3601.756773,4734.145431,4133.588687,3477.751396,2229.75536,5054.947293,3988.088299,4384.461812,4864.303717,3434.626151,4557.4879,2269.773563,2847.938508,4023.769623,4500.599309,4060.15142,4915.449548,4868.403214,3668.94302,2755.244921,3556.161932,4178.962365,3337.666853,3555.757676,3380.708111,3955.409386,3099.293708,4108.114386,3743.618594,3581.405249,3978.460662,4371.388598,3052.86373,3600.653097,2861.054499,4208.458218,4849.634409,3455.089383,4928.722044,2728.416927,5080.36422,4334.27189,4971.333712,4076.733306,3857.329048,4605.271747,4760.181324,4404.641176,4565.199084,5035.239813,4583.344847,4143.422703,4044.07316,2842.762368,4691.256356,4854.25542,3341.992894,3363.10394,3543.094197,4196.714807,3635.715907,3486.627982,3948.090329,4593.297437,3740.558014,3931.768811,4194.721026,2287.790956,3256.141976,2487.088416,4555.643027,4017.813417,4487.429698,2412.27668,4165.092325,3244.013596,4021.980247,2788.025467,5318.250981,3901.276958,3032.272546,2380.644034,3604.831984,4141.766405,4775.107168,3458.05215,3978.332539
