scale_factor,agg_grp,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499,r500,r501,r502,r503,r504,r505,r506,r507,r508,r509,r510,r511,r512,r513,r514,r515,r516,r517,r518,r519,r520,r521,r522,r523,r524,r525,r526,r527,r528,r529,r530,r531,r532,r533,r534,r535,r536,r537,r538,r539,r540,r541,r542,r543,r544,r545,r546,r547,r548,r549,r550,r551,r552,r553,r554,r555,r556,r557,r558,r559,r560,r561,r562,r563,r564,r565,r566,r567,r568,r569,r570,r571,r572,r573,r574,r575,r576,r577,r578,r579,r580,r581,r582,r583,r584,r585,r586,r587,r588,r589,r590,r591,r592,r593,r594,r595,r596,r597,r598,r599,r600,r601,r602,r603,r604,r605,r606,r607,r608,r609,r610,r611,r612,r613,r614,r615,r616,r617,r618,r619,r620,r621,r622,r623,r624,r625,r626,r627,r628,r629,r630,r631,r632,r633,r634,r635,r636,r637,r638,r639,r640,r641,r642,r643,r644,r645,r646,r647,r648,r649,r650,r651,r652,r653,r654,r655,r656,r657,r658,r659,r660,r661,r662,r663,r664,r665,r666,r667,r668,r669,r670,r671,r672,r673,r674,r675,r676,r677,r678,r679,r680,r681,r682,r683,r684,r685,r686,r687,r688,r689,r690,r691,r692,r693,r694,r695,r696,r697,r698,r699,r700,r701,r702,r703,r704,r705,r706,r707,r708,r709,r710,r711,r712,r713,r714,r715,r716,r717,r718,r719,r720,r721,r722,r723,r724,r725,r726,r727,r728,r729,r730,r731,r732,r733,r734,r735,r736,r737,r738,r739,r740,r741,r742,r743,r744,r745,r746,r747,r748,r749,r750,r751,r752,r753,r754,r755,r756,r757,r758,r759,r760,r761,r762,r763,r764,r765,r766,r767,r768,r769,r770,r771,r772,r773,r774,r775,r776,r777,r778,r779,r780,r781,r782,r783,r784,r785,r786,r787,r788,r789,r790,r791,r792,r793,r794,r795,r796,r797,r798,r799,r800,r801,r802,r803,r804,r805,r806,r807,r808,r809,r810,r811,r812,r813,r814,r815,r816,r817,r818,r819,r820,r821,r822,r823,r824,r825,r826,r827,r828,r829,r830,r831,r832,r833,r834,r835,r836,r837,r838,r839,r840,r841,r842,r843,r844,r845,r846,r847,r848,r849,r850,r851,r852,r853,r854,r855,r856,r857,r858,r859,r860,r861,r862,r863,r864,r865,r866,r867,r868,r869,r870,r871,r872,r873,r874,r875,r876,r877,r878,r879,r880,r881,r882,r883,r884,r885,r886,r887,r888,r889,r890,r891,r892,r893,r894,r895,r896,r897,r898,r899,r900,r901,r902,r903,r904,r905,r906,r907,r908,r909,r910,r911,r912,r913,r914,r915,r916,r917,r918,r919,r920,r921,r922,r923,r924,r925,r926,r927,r928,r929,r930,r931,r932,r933,r934,r935,r936,r937,r938,r939,r940,r941,r942,r943,r944,r945,r946,r947,r948,r949,r950,r951,r952,r953,r954,r955,r956,r957,r958,r959,r960,r961,r962,r963,r964,r965,r966,r967,r968,r969,r970,r971,r972,r973,r974,r975,r976,r977,r978,r979,r980,r981,r982,r983,r984,r985,r986,r987,r988,r989,r990,r991,r992,r993,r994,r995,r996,r997,r998,r999,r1000
2.4,NO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4,pelagic NH4,4437.931,5429.801018,4371.767352,3396.636521,3686.1072,4477.50583,4171.944083,4327.569759,3635.387931,4738.804097,3408.724099,4541.070188,3889.12429,4949.633471,4335.765272,4658.699704,4442.764083,4114.990965,4845.143838,4375.035705,4541.336139,4720.737851,4342.08706,4515.56908,4677.458901,4657.113494,5009.45551,4416.399547,4258.362543,3992.958661,4496.325926,3978.549077,4130.550737,4287.125454,3647.905454,4554.4943,3315.796864,5757.734569,3915.562005,4848.943985,4444.912691,4221.843445,4146.54357,4402.556151,3939.543821,5123.967363,4803.744011,3954.756557,3938.950839,4227.424006,4752.639659,3783.43875,4884.57477,4332.904105,4825.286009,5065.439663,4128.906826,3907.147221,5510.359435,4344.205604,3881.936442,4481.375168,4679.134649,4195.901279,4100.148533,4438.171885,4900.229945,4266.096754,3968.290458,5208.338847,4484.203029,4011.181868,5151.587682,4055.069319,3665.592153,4504.95824,3758.635218,4089.159992,5333.430571,3823.696898,4414.02654,4729.336718,4894.554666,4068.556388,4682.233665,4298.123083,4059.051924,3127.148269,5071.195771,4994.406086,5351.691299,4967.630787,4863.860855,5272.067361,4350.553839,5499.538569,3939.36467,3751.092899,3613.678391,3145.882558,3875.970305,4832.327351,4534.785216,4984.066093,4207.88888,4516.190464,4219.900806,4431.879759,4464.81844,5031.098208,5479.182142,4361.935251,5043.265663,4171.32025,4435.309191,5602.883329,4642.162739,4542.58952,4378.274467,4477.058662,5617.545532,4688.076992,4975.78719,4212.526103,4003.573681,4163.404649,4822.652558,3334.002588,4662.540778,4985.411551,4202.446296,3522.486453,4420.410805,4058.648367,3101.164746,4683.180841,4481.581011,4193.631446,4355.684049,5170.146318,4636.300178,4695.205598,4029.232124,4467.828869,5006.892325,4335.755747,4090.466847,4256.232706,4586.331208,4266.877279,4803.204684,4320.488075,4662.873898,4106.71014,4944.551935,4760.162535,5049.988486,3970.840866,5596.094228,4537.745425,4435.912534,5608.727618,5018.098172,4003.846436,4285.350693,3232.148492,2931.792518,3105.382978,4670.037126,4655.550119,5119.411664,3879.74807,3543.412268,4001.42916,3871.867367,4557.282218,3093.641241,4776.929962,3473.390574,4249.154874,4263.49316,4321.746767,4308.481612,4543.449823,4408.639214,5022.751976,4857.32384,4531.481724,4904.90261,4234.030603,4929.663659,4190.641273,4172.04064,4375.609416,4543.867101,4316.704556,3793.702133,4211.331181,4119.867928,4307.177978,4448.811199,4543.414731,4683.785829,4877.887916,4031.834253,4613.018699,3436.277837,4400.854626,4668.623185,4279.58361,4035.302096,4114.252728,3769.413183,4608.164017,3740.772994,4389.881919,4470.134997,4107.542702,4569.404926,4823.109132,3558.392625,3908.547391,3938.873329,4289.287097,3941.612767,4805.445486,4107.862589,4380.363311,4392.42743,5423.391123,4215.289327,4781.878488,5109.419533,4112.718169,4243.326854,4302.150667,4567.192968,4083.222982,4655.443826,4711.545692,3796.160184,4525.136634,4414.20572,4317.559221,4342.646733,5101.874346,4102.346082,4111.204519,3987.096465,3363.183954,4464.075734,3818.374988,4650.568638,4721.237213,4457.34446,4630.306657,4710.775902,4506.252835,4098.621148,4959.456023,3789.261781,4016.482572,4927.168195,3856.895387,4627.747338,4651.652392,5211.582243,3597.522373,4308.434788,3866.282623,3655.658272,4413.613679,4000.476435,5127.971215,5083.399452,4684.520638,3128.977749,4471.542145,4866.29682,3861.29988,4004.958874,4347.860579,4813.609833,4839.80306,4553.953067,4496.757021,4471.412752,4090.8873,5438.895896,4735.491551,4743.125955,4313.081836,5317.050693,4627.877064,4463.32665,3681.775086,3837.011066,4627.621888,4732.043451,4050.947783,4417.968221,4273.568883,3761.633348,4202.912733,4980.344238,4433.071865,5422.613771,4992.019758,4680.430207,5168.210699,4232.028693,4676.190215,4050.671853,4380.056066,4619.160477,4939.908911,5389.989575,4859.828114,4379.248743,5215.350725,4287.939039,4201.325707,4710.089904,4769.973748,4337.862181,4088.972543,3394.693995,4509.879111,4122.219337,4875.300706,4308.97164,4010.215808,4333.201295,4420.828027,4962.044917,4365.991598,3948.54269,3739.647704,3879.177217,3442.253787,4129.995076,4862.635868,4532.791027,5303.38649,4382.568907,3754.042628,4691.687862,4312.875572,4085.674451,4843.015746,4507.518224,4054.860451,3934.803217,3960.831635,4942.505223,4943.851078,4898.475966,4515.187084,4558.634324,4146.689868,5080.960281,4790.279253,4981.384273,4277.550614,4272.394672,4370.739696,4840.647879,4047.922211,4254.574724,6022.979976,4679.572724,4747.958182,3968.168788,5046.951396,5070.854727,4857.468489,4866.572262,4778.959981,4401.297239,4053.01832,4769.869367,4883.622037,4297.796411,3810.046074,4637.645661,4164.616489,6130.339585,3710.391414,5561.964493,5099.142906,4625.345539,5170.374311,4477.718886,3819.839398,4935.663574,4226.629124,4696.916703,4458.279573,5185.117415,4079.692629,5444.568463,3684.757468,3934.523934,3567.987554,3501.150269,4672.205904,4587.360085,4809.558079,4011.009282,4011.231127,3711.223607,4361.840431,4541.318474,4929.108231,4840.70488,4242.29383,4289.249061,5256.087513,5062.612316,4340.984337,4781.196497,3575.793632,4368.562874,4765.086224,3621.717254,3795.556371,4516.317832,5421.889182,4122.537808,5566.648762,4690.685944,3485.17916,4800.695078,4234.844346,4519.281643,4344.497553,4893.975694,4076.939121,3795.155655,4696.139225,5440.763212,4571.07069,3993.758038,5172.664035,4239.800696,4244.18903,4541.943319,3088.65629,3948.680007,4851.31224,4451.415014,4577.121787,4185.177836,4348.580668,4234.572498,4672.247655,4109.711739,3743.002773,4603.570085,5199.506461,4932.564069,4525.889275,4607.286378,4123.828331,4766.666566,3746.980412,3945.444267,3890.85012,5139.346216,4516.584681,4277.23839,3633.862448,5301.303758,5551.840059,4626.726613,5992.198324,4132.384204,5291.27991,4215.694747,4305.656782,4435.677244,4357.758311,4659.123171,4583.412591,4746.239783,4545.884044,3830.207276,4312.697798,4291.534245,3506.628848,3419.233925,4571.835846,5227.45559,4422.289869,5393.869124,3002.958459,3993.308435,3937.166373,5219.270124,4323.115738,4522.287288,4746.929093,5852.064015,4576.83706,4304.646832,4036.145424,5262.186129,5048.268263,4405.289422,4019.650157,4100.397308,3710.205833,4950.819443,4512.466559,4745.893047,3994.427099,4868.538287,4956.468377,4352.921086,4851.928521,5127.319396,4224.011516,3583.662861,3137.672673,4629.193271,3294.604051,3818.271561,3417.8646,4425.756833,3518.203998,4226.661269,4535.379682,4326.071231,4481.808295,3671.09217,4536.952068,5092.852247,3676.922331,4431.51793,5838.301701,4836.955927,5303.903636,3734.204034,4242.291616,4991.000109,5505.781686,4624.433566,4666.492442,4415.937712,4580.705186,4774.615241,4269.710465,4087.654248,3373.926938,4356.714635,4541.010094,3606.54341,4394.820474,4587.164284,3974.523978,4512.30333,4252.918979,4295.832233,4794.766804,4350.880647,4647.922268,4150.41421,4379.666669,4494.654189,4120.855871,4497.804611,4619.062136,5174.417978,5561.053493,4351.929792,4647.597171,4466.634057,4976.281726,3933.249532,5238.087334,4105.147971,4538.826355,4832.359489,4382.58336,4418.446427,5392.917608,4562.483752,4446.783686,3436.308172,4751.626613,4824.344205,5332.108009,4466.074193,5027.305248,4550.558087,4226.093262,4136.293767,4624.173448,4076.662896,4407.477365,3574.158758,4485.055073,4066.141379,4681.469685,3862.228789,5186.942196,4441.795571,4273.313591,5464.021082,4520.779528,4295.346238,4192.253633,5254.904241,4673.672113,5140.489937,4905.392967,4859.814599,4579.153068,3879.675913,4630.361377,3979.583996,4904.227903,4748.143663,4860.211762,3707.716235,4025.246331,3839.90752,5364.565578,4468.137451,4296.832432,5051.765183,3278.642391,5426.60994,5685.903098,4399.290059,4359.178246,4423.686058,4907.311575,3790.386187,5013.06454,4368.953923,3925.383504,4490.034406,5109.828869,4397.226654,4584.825112,5085.923169,4284.226124,4284.738379,5758.413095,4999.68341,4611.936363,4687.490355,4674.424311,4249.7031,4962.402001,4973.48157,4222.648612,4056.335447,4280.022967,4455.783842,4895.305304,4677.430226,4936.771427,3537.550795,4156.125508,4314.189491,4093.513069,4448.207122,4363.424073,4217.404173,4129.597225,4061.811928,3516.798797,4944.595724,4458.021202,4371.581333,4304.771826,4677.004697,4712.725156,5579.873078,4847.523502,4379.717115,3560.355602,4553.758599,3504.256934,3662.935203,3749.915051,3498.497364,5888.170266,4727.378813,4497.560501,4663.338956,4169.757251,3693.459474,4644.268602,4860.552987,5777.938936,4055.80914,4673.124854,4297.489709,4485.683394,4167.013506,4978.374282,4519.619591,4554.580822,4822.44553,5398.496384,4651.815097,2933.925335,4040.686307,4625.836849,4072.748173,3710.323746,4299.311411,4962.141095,4664.468516,4002.116406,5556.796584,4627.179281,4253.436646,4429.119747,4443.811397,4592.69424,4378.231296,5040.672419,4440.844245,4453.1984,4740.597815,5448.990336,5240.499576,5240.108732,5086.853342,4441.544441,4352.474787,4048.068084,4355.80981,4467.33581,4575.668522,2670.873858,3746.937786,3967.336344,3924.126546,4582.647565,4438.193856,3876.420596,5032.352769,5015.721749,4341.283044,3769.567078,4163.998916,3968.425309,4609.224568,3894.246992,3887.164662,3735.989239,4509.501617,4273.04824,3427.25065,3578.00443,3424.736291,4250.29073,4020.94424,4552.88627,3830.449315,4488.396681,4146.045925,5472.575494,5060.939402,4610.930338,4391.250318,4597.893757,3269.490921,4370.535108,4527.608699,4644.380415,4786.122278,4013.652419,3941.830474,4823.387528,4352.102191,4435.152069,4211.573984,4468.086723,4657.148843,5337.045225,4733.755116,3686.173202,4086.445053,5108.410257,4338.902212,4058.070869,4566.647098,4777.211256,4810.184894,4273.93881,4666.30636,4231.175702,3961.321936,4769.357181,5047.54833,4651.590331,5382.224436,4421.325563,4141.12628,4437.452103,4910.061266,4084.09235,4758.886569,5458.173592,5014.364893,3277.102564,4777.255905,4676.728968,4085.65405,4628.544676,4779.29499,4235.16295,5322.078873,4436.006018,4613.083919,3679.747565,3936.664286,3713.148586,4537.84747,3751.460858,5275.961335,3935.202204,4810.449429,4564.140777,4815.828326,4712.899683,4256.944509,4634.025493,4664.259207,4504.713661,4364.697565,4232.526962,4450.359281,4376.530678,4384.736362,4070.779514,4664.026159,5080.69691,4737.36678,5155.859757,4915.928173,4710.054607,2520.609629,5444.714082,4516.659106,4322.284635,5124.819576,4507.583812,5105.125623,4621.176346,4735.901061,4550.478849,4618.360875,4618.288087,4427.147856,3900.949271,4864.3729,4358.997158,3852.704324,3581.063554,3857.533534,4806.530687,3939.164448,4244.592287,4375.990531,4145.665146,2917.068398,3964.830667,4701.492036,4270.125228,3553.627449,4800.194047,4768.287144,4605.547333,4362.480567,4852.104542,4642.685336,4166.188904,4151.781005,3996.400914,4317.620426,4085.045214,4360.857031,4291.834362,4844.441406,4148.366867,4558.731247,4843.576037,4413.195661,3666.695844,4244.784648,3769.869164,4703.831731,4807.061707,4876.271224,4636.576624,4363.5779,3511.223346,3524.802219,4242.32445,3998.143291,3691.194761,4000.131805,4319.402122,4088.097156,4813.926279,4587.116933,3938.548123,4617.328837,5058.816866,5906.319979,4236.384032,4516.003083,4519.570202,4422.237046,4243.651162,2903.480152,4333.954693,4191.194573,4803.847706,4071.747207,4030.197766,4421.222311,4791.297203,4259.165514,4734.168173,3333.556167,3778.240653,3790.72474,4259.07005,5828.26849,4709.613917,4255.94373,4337.496335,4340.418896,4634.838705,4299.531562,4534.597212,4316.566741,4838.356961,4109.168731,4433.329132,5011.717012,4288.930147,4243.882211,4944.17304,4827.475513,4669.143856,4386.534225,4790.066333,4523.016029,4828.327942,4785.450743,4900.249975,5284.070768,3723.681124,4646.388571,4377.554328,4892.369038,3960.254224,4028.596931,4255.183,4940.835772,4468.4079,5271.737137,4663.149016,4333.806867,5246.89398,4749.363406,5184.845668,4337.426084,3059.374323,4106.700144,4635.480393,3156.464063,3786.636548,4227.295,4257.796911,4677.367807,4648.219255,4291.919676,4719.903547,4546.385451,4346.325725,4782.223906,4434.962778,4188.903357,5083.802088,3674.106353,4561.982771,3402.015921,4093.47225,3972.438482,4652.923646
