scale_factor,agg_grp,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127,r128,r129,r130,r131,r132,r133,r134,r135,r136,r137,r138,r139,r140,r141,r142,r143,r144,r145,r146,r147,r148,r149,r150,r151,r152,r153,r154,r155,r156,r157,r158,r159,r160,r161,r162,r163,r164,r165,r166,r167,r168,r169,r170,r171,r172,r173,r174,r175,r176,r177,r178,r179,r180,r181,r182,r183,r184,r185,r186,r187,r188,r189,r190,r191,r192,r193,r194,r195,r196,r197,r198,r199,r200,r201,r202,r203,r204,r205,r206,r207,r208,r209,r210,r211,r212,r213,r214,r215,r216,r217,r218,r219,r220,r221,r222,r223,r224,r225,r226,r227,r228,r229,r230,r231,r232,r233,r234,r235,r236,r237,r238,r239,r240,r241,r242,r243,r244,r245,r246,r247,r248,r249,r250,r251,r252,r253,r254,r255,r256,r257,r258,r259,r260,r261,r262,r263,r264,r265,r266,r267,r268,r269,r270,r271,r272,r273,r274,r275,r276,r277,r278,r279,r280,r281,r282,r283,r284,r285,r286,r287,r288,r289,r290,r291,r292,r293,r294,r295,r296,r297,r298,r299,r300,r301,r302,r303,r304,r305,r306,r307,r308,r309,r310,r311,r312,r313,r314,r315,r316,r317,r318,r319,r320,r321,r322,r323,r324,r325,r326,r327,r328,r329,r330,r331,r332,r333,r334,r335,r336,r337,r338,r339,r340,r341,r342,r343,r344,r345,r346,r347,r348,r349,r350,r351,r352,r353,r354,r355,r356,r357,r358,r359,r360,r361,r362,r363,r364,r365,r366,r367,r368,r369,r370,r371,r372,r373,r374,r375,r376,r377,r378,r379,r380,r381,r382,r383,r384,r385,r386,r387,r388,r389,r390,r391,r392,r393,r394,r395,r396,r397,r398,r399,r400,r401,r402,r403,r404,r405,r406,r407,r408,r409,r410,r411,r412,r413,r414,r415,r416,r417,r418,r419,r420,r421,r422,r423,r424,r425,r426,r427,r428,r429,r430,r431,r432,r433,r434,r435,r436,r437,r438,r439,r440,r441,r442,r443,r444,r445,r446,r447,r448,r449,r450,r451,r452,r453,r454,r455,r456,r457,r458,r459,r460,r461,r462,r463,r464,r465,r466,r467,r468,r469,r470,r471,r472,r473,r474,r475,r476,r477,r478,r479,r480,r481,r482,r483,r484,r485,r486,r487,r488,r489,r490,r491,r492,r493,r494,r495,r496,r497,r498,r499,r500,r501,r502,r503,r504,r505,r506,r507,r508,r509,r510,r511,r512,r513,r514,r515,r516,r517,r518,r519,r520,r521,r522,r523,r524,r525,r526,r527,r528,r529,r530,r531,r532,r533,r534,r535,r536,r537,r538,r539,r540,r541,r542,r543,r544,r545,r546,r547,r548,r549,r550,r551,r552,r553,r554,r555,r556,r557,r558,r559,r560,r561,r562,r563,r564,r565,r566,r567,r568,r569,r570,r571,r572,r573,r574,r575,r576,r577,r578,r579,r580,r581,r582,r583,r584,r585,r586,r587,r588,r589,r590,r591,r592,r593,r594,r595,r596,r597,r598,r599,r600,r601,r602,r603,r604,r605,r606,r607,r608,r609,r610,r611,r612,r613,r614,r615,r616,r617,r618,r619,r620,r621,r622,r623,r624,r625,r626,r627,r628,r629,r630,r631,r632,r633,r634,r635,r636,r637,r638,r639,r640,r641,r642,r643,r644,r645,r646,r647,r648,r649,r650,r651,r652,r653,r654,r655,r656,r657,r658,r659,r660,r661,r662,r663,r664,r665,r666,r667,r668,r669,r670,r671,r672,r673,r674,r675,r676,r677,r678,r679,r680,r681,r682,r683,r684,r685,r686,r687,r688,r689,r690,r691,r692,r693,r694,r695,r696,r697,r698,r699,r700,r701,r702,r703,r704,r705,r706,r707,r708,r709,r710,r711,r712,r713,r714,r715,r716,r717,r718,r719,r720,r721,r722,r723,r724,r725,r726,r727,r728,r729,r730,r731,r732,r733,r734,r735,r736,r737,r738,r739,r740,r741,r742,r743,r744,r745,r746,r747,r748,r749,r750,r751,r752,r753,r754,r755,r756,r757,r758,r759,r760,r761,r762,r763,r764,r765,r766,r767,r768,r769,r770,r771,r772,r773,r774,r775,r776,r777,r778,r779,r780,r781,r782,r783,r784,r785,r786,r787,r788,r789,r790,r791,r792,r793,r794,r795,r796,r797,r798,r799,r800,r801,r802,r803,r804,r805,r806,r807,r808,r809,r810,r811,r812,r813,r814,r815,r816,r817,r818,r819,r820,r821,r822,r823,r824,r825,r826,r827,r828,r829,r830,r831,r832,r833,r834,r835,r836,r837,r838,r839,r840,r841,r842,r843,r844,r845,r846,r847,r848,r849,r850,r851,r852,r853,r854,r855,r856,r857,r858,r859,r860,r861,r862,r863,r864,r865,r866,r867,r868,r869,r870,r871,r872,r873,r874,r875,r876,r877,r878,r879,r880,r881,r882,r883,r884,r885,r886,r887,r888,r889,r890,r891,r892,r893,r894,r895,r896,r897,r898,r899,r900,r901,r902,r903,r904,r905,r906,r907,r908,r909,r910,r911,r912,r913,r914,r915,r916,r917,r918,r919,r920,r921,r922,r923,r924,r925,r926,r927,r928,r929,r930,r931,r932,r933,r934,r935,r936,r937,r938,r939,r940,r941,r942,r943,r944,r945,r946,r947,r948,r949,r950,r951,r952,r953,r954,r955,r956,r957,r958,r959,r960,r961,r962,r963,r964,r965,r966,r967,r968,r969,r970,r971,r972,r973,r974,r975,r976,r977,r978,r979,r980,r981,r982,r983,r984,r985,r986,r987,r988,r989,r990,r991,r992,r993,r994,r995,r996,r997,r998,r999,r1000
1.3,NO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3,pelagic NH4,4457.490516,5433.406505,4381.44472,3394.916351,3702.213673,4550.673289,4280.534647,4332.831592,3857.474779,4725.365105,3450.266233,4541.995708,3894.066438,4953.485537,4366.992568,4708.694536,4475.242925,4155.210271,4859.742669,4387.559599,4553.546397,4763.953249,4373.559702,4531.559142,4690.657984,4693.034018,5027.837724,4431.813359,4286.5751,4008.20191,4493.869009,4012.033129,4142.328927,4357.520872,3558.917557,4566.720926,3362.373093,5764.263357,3970.757987,4870.30198,4452.583854,4231.919151,4130.072145,4448.545411,4020.787495,5165.844692,4925.524389,3956.596803,4008.053338,4304.843202,4797.021162,3805.435086,4901.379927,4301.187838,4833.457527,5053.848514,4166.967903,3917.303094,5522.12422,4366.28127,4019.046161,4491.823361,4686.872273,4304.913603,4155.232693,4446.774037,4878.999073,4327.198291,3982.262911,5148.887604,4597.409949,4076.399216,5196.151169,4099.889905,3667.368392,4484.97966,3772.959446,4130.17399,5317.942919,3887.737319,4403.812676,4760.575996,4922.320817,4071.295266,4832.800059,4310.980515,4071.839398,3137.630877,5070.838763,4999.679453,5364.066875,4967.457612,4872.034852,5293.179438,4380.042233,5501.778044,3925.419369,3715.361099,3643.543545,3147.837431,3884.88057,4835.046413,4539.206664,4986.822429,4210.424049,4509.138274,4215.638105,4444.03749,4385.454232,5037.783292,5492.94625,4439.657915,5036.720344,4154.089783,4402.583557,5606.922088,4653.02409,4558.610363,4429.892176,4480.939813,5639.040737,4651.553455,5017.368984,4262.221851,4068.774702,4152.498079,4850.984159,3356.143992,4695.206045,5011.947742,4244.512013,3516.743282,4435.228316,4305.429307,3115.975335,4717.317139,4512.676301,4207.093188,4357.084422,5185.563584,4644.495008,4724.617467,4035.544963,4481.296764,5024.566128,4369.934316,4086.406333,4271.480565,4615.858185,4267.351856,4817.052216,4428.884873,4695.696553,4100.472993,4977.239977,4840.738145,5053.760193,3959.092311,5628.861173,4553.527635,4434.014268,5650.60565,5020.537643,4040.553982,4329.624935,3196.558978,2955.631432,3157.514082,4645.30253,4660.150064,5131.138689,3869.264376,3551.424376,4040.652492,3894.572709,4580.242475,3192.674988,4807.744914,3478.884008,4248.563282,4312.635799,4297.95177,4335.569814,4553.376629,4417.823785,5032.32093,4809.525727,4571.922202,4954.039089,4244.52168,4931.812003,4200.411427,4197.324057,4301.540889,4545.168454,4333.631259,3767.106363,4226.746942,4118.550552,4307.527225,4453.492354,4568.386847,4677.856441,4902.462424,3994.297654,4554.079162,3469.530081,4405.147411,4684.201874,4278.995869,4064.115445,4113.722202,3808.024514,4625.855667,3711.478729,4389.286089,4524.498613,4102.789503,4574.672943,4829.732813,3575.947828,3964.996836,3954.724562,4271.961332,3931.484912,4823.137323,4122.421588,4439.279958,4380.043266,5441.818461,4239.701275,4799.752198,5114.183604,4209.605558,4286.08104,4370.359903,4564.387693,4111.705572,4645.1155,4658.982998,3828.310335,4565.802651,4432.116266,4335.9529,4378.600068,5095.700356,4088.304564,4122.631633,3990.435188,3355.133687,4478.056142,3786.551236,4653.236662,4730.839038,4484.972903,4587.260967,4744.206084,4513.485113,4074.158879,4972.005719,3805.189711,4073.135949,4932.465869,3903.48266,4641.761711,4693.07427,5250.706396,3606.696381,4329.340293,3881.479736,3635.046378,4378.863024,4039.972393,5093.249905,5119.080688,4691.172993,3057.385521,4471.493781,4882.081472,3836.53852,4104.546628,4332.498015,4871.703591,4867.527787,4507.387334,4512.449288,4470.501842,4140.304848,5445.580594,4760.979162,4752.176008,4302.874665,5327.751549,4631.045315,4470.341237,3700.241372,3852.924702,4651.963465,4744.948631,4044.218361,4444.243452,4274.13798,3785.395818,4135.287977,5004.276073,4438.191237,5426.72886,5018.101942,4717.957607,5164.159399,4283.381651,4694.277377,4164.42041,4409.993226,4628.097983,4936.546878,5387.138632,4847.656913,4393.215223,5214.569954,4293.142667,4219.514223,4723.023969,4775.427845,4355.353977,4092.074277,3435.05604,4512.661563,4133.335907,4872.791878,4291.257523,4012.851379,4355.70128,4412.973753,5004.11966,4382.386012,3970.779467,3772.049513,3799.701808,3514.350516,4095.948035,4913.939787,4552.789245,5294.606777,4436.636854,3758.509357,4721.013727,4351.09746,4086.823254,4839.04139,4502.255372,4068.607742,3911.016258,4028.83795,4956.02681,4962.993298,4926.179868,4513.217972,4564.01482,4187.13437,5064.405175,4809.552382,5032.625196,4341.59735,4298.535781,4353.948313,4844.561339,4100.592548,4297.936734,6026.570692,4681.562618,4741.27844,4030.630002,5102.84674,5050.870201,4869.962802,4918.804552,4786.004813,4413.218004,4033.311458,4789.634465,4875.734584,4333.796581,3820.072318,4651.101548,4246.734031,6132.210234,3716.512417,5571.193859,5137.959564,4617.194376,5164.93046,4477.820853,3824.406505,4885.185901,4246.849398,4731.160382,4454.305091,5211.856582,4129.530219,5409.102328,3691.923492,3952.7377,3571.446974,3540.618764,4719.802146,4588.728062,4837.252549,4020.042067,3996.662719,3557.994885,4333.855919,4565.552543,4948.286846,4844.375608,4253.861239,4302.774312,5287.910971,5081.509772,4344.490255,4793.802662,3564.681176,4318.29692,4749.601812,3636.587032,3873.191028,4535.708951,5412.667407,4192.797765,5573.829599,4685.436908,3601.360875,4804.358536,4260.857603,4539.764854,4359.913773,4920.023382,4108.69808,3802.546529,4703.389166,5454.951825,4587.530588,4012.936818,5163.290833,4276.353838,4264.398221,4562.691071,3074.494847,3984.288574,4881.540431,4434.027818,4582.683374,4182.050481,4366.85887,4284.733798,4732.368794,4109.515258,3742.37006,4611.894352,5203.099067,4893.470514,4565.717868,4649.368521,4126.179983,4768.718382,3776.20078,3958.752022,3961.562459,5189.583106,4553.131983,4306.315863,3639.707341,5328.076474,5639.526756,4665.305319,6025.29513,4152.213462,5291.559038,4187.401098,4336.642415,4459.535493,4366.463813,4672.664874,4597.97489,4746.951047,4583.96937,3833.201133,4326.921648,4314.294984,3553.810513,3497.031272,4576.789299,5222.961135,4453.688977,5376.760265,3035.14341,4205.057186,3950.822131,5242.204109,4353.638614,4537.944085,4766.156113,5861.452512,4569.896521,4318.633573,4070.818936,5258.861131,5064.900329,4428.39729,4097.533575,4115.454661,3799.172319,4942.253595,4516.868067,4861.828672,4033.405549,4904.763147,4969.848214,4399.011075,4864.166453,5140.799019,4255.226218,3598.848997,3161.916011,4641.232355,3288.84217,3680.040362,3446.799427,4428.288218,3495.555242,4253.965605,4543.157301,4339.555507,4438.129298,3771.501543,4547.840773,5105.843096,3528.45167,4454.236756,5840.581283,4869.177238,5353.962905,3718.899349,4266.46562,4999.371528,5512.759704,4648.123507,4672.905804,4430.986961,4598.497874,4781.911863,4312.373838,4091.386848,3536.463301,4331.058989,4620.132254,3622.797337,4395.522455,4606.895833,4011.933179,4528.013198,4265.696906,4315.647924,4837.293201,4370.366166,4666.197605,4129.219742,4393.808266,4508.458634,4179.404899,4506.447202,4630.622144,5179.519078,5569.912688,4372.465149,4670.131061,4482.002098,4991.467068,3922.32063,5278.663772,4110.415458,4554.557951,4845.555156,4418.704705,4446.52275,5403.599117,4571.437849,4453.132504,3445.872806,4768.348374,4865.089895,5350.915,4469.053424,5033.056932,4552.228876,4242.347139,4106.512387,4694.49511,4009.139264,4447.020452,3654.239143,4504.712754,4119.521466,4711.552148,3922.788039,5209.726023,4462.371808,4287.820217,5402.684506,4534.063895,4306.253814,4209.520979,5267.211837,4688.782091,5168.888287,4909.084234,4868.516378,4587.334868,3841.173762,4655.069003,4004.000683,4917.032388,4788.70108,4869.700223,3716.483382,4017.941589,3881.046166,5404.818781,4464.949258,4306.3509,5093.074476,3340.724667,5503.916399,5701.126875,4407.866758,4383.433654,4424.162973,4937.277063,3829.146144,5022.575636,4386.157652,3917.736575,4497.468059,5130.135478,4418.816873,4599.769331,5112.182233,4320.730642,4335.376281,5768.175435,5005.936527,4618.336396,4692.749978,4712.828467,4218.95614,4990.776629,4979.43162,4254.457874,4082.574527,4284.384818,4456.500876,4938.785069,4687.742268,4940.711828,3558.774622,4098.692793,4402.356402,4106.752195,4477.328251,4385.462688,4232.837125,4147.067727,4094.336534,3550.748476,4999.577199,4496.316075,4379.843255,4291.073341,4681.533634,4622.390875,5548.882508,4887.13847,4395.700606,3583.896839,4604.036643,3713.614085,3748.774822,3866.393271,3539.992422,5908.237838,4734.103648,4510.423371,4670.592603,4122.9224,3669.057154,4627.605688,4860.654648,5810.503463,4079.757131,4633.037698,4317.689811,4514.282085,4186.14701,4990.054727,4532.474929,4579.524038,4831.411016,5444.556676,4646.416388,2960.873811,4056.110972,4613.507666,4160.179249,3771.553277,4289.985966,4965.816765,4696.513567,4014.298782,5600.700981,4645.297418,4247.352455,4440.75536,4443.849792,4603.874347,4384.439255,5052.570317,4470.959682,4471.151287,4744.838948,5459.750757,5217.423872,5251.020649,5091.268539,4475.670586,4397.144366,4063.736293,4383.854487,4447.46457,4612.22633,2601.651553,3756.5115,3980.576822,3940.753751,4562.768363,4481.478512,3869.776523,5033.734716,5035.162382,4355.423094,3797.351982,4197.19593,3995.491136,4624.418972,3938.087699,3879.00983,3778.046159,4474.216814,4253.619456,3455.463742,3549.710207,3494.278743,4296.066131,4021.807547,4619.972662,3851.799769,4503.632353,4198.40664,5483.290986,5059.914095,4629.354562,4411.628358,4648.600707,3272.714395,4345.466358,4532.003017,4661.362381,4820.375353,4020.281222,4013.413577,4830.605601,4372.952595,4439.324151,4220.361988,4471.002092,4671.232805,5322.168415,4721.184137,3735.687358,4108.587389,5104.145571,4355.324929,4098.764958,4578.982579,4803.212201,4714.741521,4321.441552,4677.642932,4268.126274,3969.418221,4764.62241,5075.861448,4666.798378,5342.814368,4450.775954,4101.376817,4495.495275,4867.53169,4084.398998,4791.990917,5523.35753,5083.517647,3317.985728,4776.615625,4684.578034,4103.905546,4607.932597,4765.805794,4287.518845,5310.165977,4388.093344,4625.608451,3722.228966,3954.916267,3771.140364,4541.990238,3819.957707,5267.880769,3937.877573,4738.274776,4594.825806,4787.05751,4777.466344,4230.515933,4740.01471,4662.998987,4505.195404,4375.331507,4272.27128,4455.87001,4436.389382,4379.555831,4080.776369,4663.86875,5114.899571,4766.31705,5192.547857,4952.321651,4737.953115,3094.633626,5453.581415,4536.89581,4324.924177,5108.909653,4528.343824,5119.1599,4641.780505,4731.230191,4574.089297,4633.821414,4630.086239,4465.601719,3904.120432,4882.340941,4387.372839,3862.870827,3596.185812,3836.890865,4833.530437,3975.111794,4182.512159,4396.732814,4227.767143,2959.477261,3989.086237,4683.519122,4293.76396,3566.870016,4816.567306,4803.172463,4669.117351,4379.269875,4847.241335,4645.871411,4180.433505,4182.188288,3999.159583,4320.388564,4195.931443,4355.281529,4345.265077,4852.029088,4168.588915,4575.448355,4818.145627,4435.547429,3701.767027,4280.230816,3862.152519,4722.071285,4816.321488,4883.230345,4631.125768,4334.930153,3522.902499,3579.158931,4112.380023,4056.619926,3685.483835,3819.007933,4320.667206,4085.557452,4820.250715,4586.882287,3947.451423,4621.369574,5070.719822,5919.554228,4261.900386,4523.194227,4527.207615,4427.28569,4235.168537,3032.282587,4362.0714,4235.337358,4826.672083,4143.088042,4045.82176,4452.060703,4872.479447,4324.768419,4748.473839,3325.748916,3796.584708,3795.193641,4278.071727,5815.380785,4720.773594,4285.125114,4362.879006,4373.469091,4649.417003,4338.655873,4568.293043,4354.107031,4867.507257,4130.525752,4445.656505,5046.648733,4295.092489,4224.612303,4956.671208,4830.046468,4676.361463,4428.887983,4783.979476,4533.92214,4932.185529,4758.581325,4910.354932,5292.845521,3745.717823,4729.202318,4383.545802,4914.964609,3981.31008,4049.676561,4309.918046,4923.224442,4471.805347,5275.728906,4667.988699,4391.560273,5211.451602,4773.540415,5215.997303,4335.932455,3116.422296,4118.949697,4626.529757,3199.255834,3807.260204,4250.662099,4277.420444,4685.998994,4646.685142,4304.071539,4728.155169,4567.998718,4368.207606,4785.381452,4452.720393,4277.671423,5085.148736,3674.146778,4580.11724,3451.540107,4092.31166,4012.866036,4671.043491
